Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
2425000000,-5.502173351,21.99820005,-698.0018,-6.123512448,-15.47880848,-735.4788085,-4.933991593,-7.982156613,-727.9821566,-7.586947448,19.61867143,-700.3813286
2437500000,-6.602476299,24.45193677,-695.5480632,-5.761440675,-30.11270706,-750.1127071,-5.338755727,-6.489785344,-726.4897853,-6.523024091,15.15809849,-704.8419015
2450000000,-5.841098415,13.47578008,-706.5242199,-5.247524346,-24.80097833,-744.8009783,-6.47692399,-11.96512459,-731.9651246,-6.986346381,14.86185145,-705.1381486
2462500000,-9.661193503,19.64962087,-700.3503791,-4.256932665,-23.43130762,-743.4313076,-5.69692857,-23.83456766,-743.8345677,-7.278663989,16.42024711,-703.5797529
2475000000,-8.059729749,14.10254694,-705.8974531,-6.825872651,-30.13661387,-750.1366139,-5.704801082,-35.07960932,-755.0796093,-7.046091083,11.30497157,-708.6950284
2487500000,-8.635272772,26.41694182,-693.5830582,-6.845379829,-32.02003259,-752.0200326,-5.068636973,-35.60253782,-755.6025378,-7.985384588,4.347232338,-715.6527677
2500000000,-6.453055906,4.285604294,-715.7143957,-6.385494895,-42.34453391,-762.3445339,-5.919813256,-32.78009255,-752.7800925,-5.387738257,6.191752062,-713.8082479
2512500000,-7.252206781,-2.734176547,-722.7341765,-5.794406402,-39.17845864,-759.1784586,-6.644672837,-31.90362576,-751.9036258,-5.357257088,-12.8247861,-732.8247861
2525000000,-5.509612701,12.12332795,-707.876672,-5.698825292,-38.74956659,-758.7495666,-7.828323182,-43.57136409,-763.5713641,-9.978464215,21.87678586,-698.1232141
2537500000,-7.679204746,-0.856675107,-720.8566751,-6.94122276,-25.79376079,-745.7937608,-6.722813633,-43.26447454,-763.2644745,-9.296768975,-3.600060434,-723.6000604
2550000000,-8.785989549,-2.0736167,-722.0736167,-8.637926987,-49.61538255,-769.6153826,-5.220838561,-47.0224032,-767.0224032,-9.339615331,-21.92077583,-741.9207758
2562500000,-8.637645505,-2.428849021,-722.428849,-8.454242325,-56.64713966,-776.6471397,-5.687307566,-39.76663955,-759.7666396,-11.00625545,-33.96360361,-753.9636036
2575000000,-10.30749744,-4.951700599,-724.9517006,-7.486245265,-66.64263222,-786.6426322,-7.36897512,-44.57395912,-764.5739591,-13.1087572,-1.976822838,-721.9768228
2587500000,-14.53008164,-27.48222446,-747.4822245,-6.48931497,-67.11813396,-787.118134,-7.962264387,-55.2757517,-775.2757517,-8.624514496,-21.99296044,-741.9929604
2600000000,-8.825271923,-26.56845557,-746.5684556,-6.979920348,-64.2799028,-784.2799028,-7.536566764,-63.68325014,-783.6832501,-12.23323003,-21.18293623,-741.1829362
2612500000,-10.35683286,-23.00523858,-743.0052386,-6.792451412,-68.63643946,-788.6364395,-7.486515791,-68.29334578,-788.2933458,-9.007582176,-21.08401734,-741.0840173
2625000000,-10.56061695,-61.32641898,-781.326419,-5.156537981,-78.47398321,-798.4739832,-3.152568247,-76.43447616,-796.4344762,-13.95817408,-41.74239903,-761.742399
2637500000,-10.64906296,-58.24551721,-778.2455172,-5.314564706,-78.31609428,-798.3160943,-5.500108053,-73.18753241,-793.1875324,-8.085590009,-16.60881874,-736.6088187
2650000000,-9.139702865,-30.53381111,-750.5338111,-4.994749497,-72.68807166,-792.6880717,-6.170929514,-73.94916401,-793.949164,-7.610702629,-35.68591583,-755.6859158
2662500000,-8.47247377,-45.62089799,-765.620898,-5.007176806,-66.66536524,-786.6653652,-5.968576732,-79.77893518,-799.7789352,-11.15580222,-9.052569996,-729.05257
2675000000,-10.9614104,-74.5202443,-794.5202443,-6.153484967,-70.63538531,-790.6353853,-4.850192582,-92.47279293,-812.4727929,-6.950668076,-52.83276369,-772.8327637
2687500000,-18.36751234,-57.21594807,-777.2159481,-7.289743592,-72.26916442,-792.2691644,-5.593702798,-93.52492831,-813.5249283,-9.124686819,16.52126434,-703.4787357
2700000000,-11.35839871,70.38844963,-649.6115504,-10.56799207,78.13194571,-641.8680543,-6.208067132,101.3418839,-978.6581161,-13.06142759,113.7402236,-606.2597764
2712500000,-12.50265894,-62.02276193,-782.0227619,-6.002667163,-98.57644091,-818.5764409,-7.524137563,-93.04821837,-813.0482184,-10.17974749,-43.8821517,-763.8821517
2725000000,-10.3676495,-43.17358567,-763.1735857,-7.09345061,-99.18343925,-819.1834392,-11.9124564,-105.4426108,-825.4426108,-13.89592181,-27.41092766,-747.4109277
2737500000,-14.65243333,-67.10766277,-787.1076628,-8.632520089,-98.41146892,-818.4114689,-10.96616097,-114.7296651,-834.7296651,-11.21868784,-56.28952396,-776.289524
2750000000,-12.03779462,-75.90418999,-795.90419,-12.37181397,-104.2791752,-824.2791752,-10.70485664,-115.5759939,-835.5759939,-10.84202078,-28.51730821,-748.5173082
2762500000,-11.4491804,-87.08361805,-807.083618,-11.23797765,-111.3801276,-831.3801276,-11.8786269,-101.2612637,-821.2612637,-12.52212439,-55.29835202,-775.298352
2775000000,-10.48051152,-75.22168271,-795.2216827,-11.08326545,-125.2575566,-845.2575566,-10.72852196,-91.93676564,-811.9367656,-13.97119311,-54.20776279,-774.2077628
2787500000,-11.92660264,-73.40376991,-793.4037699,-8.983919225,-95.80312731,-815.8031273,-10.52350111,-85.22994046,-805.2299405,-13.11314536,-72.41408071,-792.4140807
2800000000,-13.836556,-81.49168729,-801.4916873,-8.126041512,-93.7922982,-813.7922982,-10.49426355,-95.13512853,-815.1351285,-11.49181885,-52.27137187,-772.2713719
2812500000,-12.4937883,-60.21329121,-780.2132912,-9.342763419,-96.95992077,-816.9599208,-8.90947667,-98.2132158,-818.2132158,-9.359692575,-39.88230746,-759.8823075
2825000000,-12.73822373,-60.24380562,-780.2438056,-10.03680574,-105.5952645,-825.5952645,-7.243438831,-101.1978792,-821.1978792,-11.00563872,-53.9124553,-773.9124553
2837500000,-13.92552467,-81.47611773,-801.4761177,-7.333993495,-110.3531558,-830.3531558,-7.449591892,-98.83376679,-818.8337668,-9.283700756,-52.41402968,-772.4140297
2850000000,-11.20812366,-82.62338978,-802.6233898,-7.561587209,-116.7681025,-836.7681025,-8.626736746,-108.4041377,-828.4041377,-13.61796175,-37.58767757,-757.5876776
2862500000,-12.20824239,-86.8459966,-806.8459966,-5.728824878,-114.7428692,-834.7428692,-7.695819258,-117.3319338,-837.3319338,-14.77788926,-93.63714489,-813.6371449
2875000000,-13.80472651,-85.23985697,-805.239857,-7.320327342,-113.605966,-833.605966,-7.653429477,-128.6779609,-848.6779609,-10.60008208,-63.58019613,-783.5801961
2887500000,-16.08898255,-120.1663975,-840.1663975,-7.589547648,-122.9268523,-842.9268523,-6.86674781,-130.232844,-850.232844,-14.28269525,-57.35287623,-777.3528762
2900000000,-14.79736932,-77.15296391,-797.1529639,-7.683904853,-135.9432787,-855.9432787,-7.020474455,-132.9449262,-852.9449262,-16.01308693,-73.23192535,-793.2319254
2912500000,-13.69624038,-80.1999726,-800.1999726,-7.549208768,-134.8075838,-854.8075838,-7.936815517,-134.9770337,-854.9770337,-15.94305764,-88.28923543,-808.2892354
2925000000,-11.96996438,-65.33972131,-785.3397213,-8.024080061,-138.1235167,-858.1235167,-8.250511532,-140.7092791,-860.7092791,-17.03316676,-72.05698036,-792.0569804
2937500000,-15.51984303,-73.46548039,-793.4654804,-8.932991469,-141.7265101,-861.7265101,-8.60480804,-143.1761065,-863.1761065,-16.90311871,-68.94024954,-788.9402495
2950000000,-12.14732538,-68.71900721,-788.7190072,-9.252696616,-147.5940944,-867.5940944,-9.309388403,-145.2618756,-865.2618756,-19.84728865,-64.22404513,-784.2240451
2962500000,-11.59582418,-68.02306712,-788.0230671,-9.088313295,-147.8842931,-867.8842931,-9.763895779,-148.3424331,-868.3424331,-24.55622796,-141.2592861,-861.2592861
2975000000,-16.77201764,-75.2953208,-795.2953208,-10.00797042,-155.4169341,-875.4169341,-9.575324013,-151.8542929,-871.8542929,-24.91812235,-42.50592673,-762.5059267
2987500000,-17.99631796,-69.02995235,-789.0299524,-10.08682311,-162.7884525,-882.7884525,-9.107919272,-157.0005359,-877.0005359,-22.37977532,-48.9261913,-768.9261913
3000000000,-18.37353545,-93.54464301,-813.544643,-9.345622021,-163.1362365,-883.1362365,-7.963633874,-158.3387591,-878.3387591,-27.18297362,-53.47347994,-773.4734799
