Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
500000000,-12.142901950923687,52.06319714552427,52.06319714552427,-6.113763240991119,-137.1283298177196,-137.1283298177196,-5.503011281593887,-127.22449975899373,-127.22449975899373,-10.058724412648203,45.36071263158332,45.36071263158332
512500000,-12.119941683177203,41.87959610160745,41.87959610160745,-5.278991256812727,-141.08270366462347,-141.08270366462347,-6.069446541127745,-134.12703236698692,-134.12703236698692,-11.03555287871256,50.38869092478395,50.38869092478395
525000000,-17.214526017346607,43.63977538463325,43.63977538463325,-4.277686455246046,-141.5392741828226,-141.5392741828226,-5.976866268558552,-142.3642205238511,-142.3642205238511,-6.114158526880166,50.61689376093041,50.61689376093041
537500000,-12.788426765341633,34.358927354339045,34.358927354339045,-4.715028962241005,-138.12446471240818,-138.12446471240818,-5.127325460568049,-145.4749799220777,-145.4749799220777,-13.881836469861186,37.00267140451476,37.00267140451476
550000000,-12.450790368639124,30.371832282295575,30.371832282295575,-5.486547158978511,-140.23879166185492,-140.23879166185492,-4.588313948234642,-146.40751814582637,-146.40751814582637,-13.905952778838824,28.337598949929955,28.337598949929955
562500000,-13.809511218376006,23.213791082601308,23.213791082601308,-5.83874621493229,-146.58709315715782,-146.58709315715782,-4.450159747865776,-144.92654578624342,-144.92654578624342,-13.089682940208466,14.771921963216347,14.771921963216347
575000000,-15.28268294115722,12.912973699797913,12.912973699797913,-5.171656208018942,-152.72850269610666,-152.72850269610666,-5.135214363618227,-145.6028710991443,-145.6028710991443,-12.76359557026429,19.10243752695194,19.10243752695194
587500000,-14.39444032338894,2.97868258867976,2.97868258867976,-4.453538451737552,-155.33614703393363,-155.33614703393363,-5.370020044193252,-152.48399653932938,-152.48399653932938,-15.799467241009124,19.53374516446599,19.53374516446599
600000000,-16.10236917845821,1.555665256403967,1.555665256403967,-4.108707020841701,-155.05394843678363,-155.05394843678363,-4.894908611715934,-157.92255903613054,-157.92255903613054,-16.79253709320315,-6.086005691617177,-6.086005691617177
612500000,-16.73940779756675,3.648456604492295,3.648456604492295,-4.236082031300653,-157.9356610847922,-157.9356610847922,-4.281695166663313,-162.39229366726553,-162.39229366726553,-17.62731264265707,5.0770457314376625,5.0770457314376625
625000000,-18.65113143583764,-9.203450081050457,-9.203450081050457,-4.257187372921813,-162.72455033551773,-162.72455033551773,-3.9290159985770794,-165.27360925848004,-165.27360925848004,-18.51187318840532,-10.379619897035685,-10.379619897035685
637500000,-19.123149348993433,-17.23426184527648,-17.23426184527648,-3.8312328254532857,-167.63148007587975,-167.63148007587975,-3.898714566262156,-167.5386573372245,-167.5386573372245,-20.536810904717512,-14.370120442089231,-14.370120442089231
650000000,-20.533280073488296,-27.873836291837723,-27.873836291837723,-3.7777360755151985,-171.4625139779643,-171.4625139779643,-3.7505707329970055,-170.42408786764574,-170.42408786764574,-20.404963852271006,-42.981604146535304,-42.981604146535304
662500000,-23.689110028391866,-44.324136779637165,-44.324136779637165,-3.483415172140231,-174.53161831348618,-174.53161831348618,-3.4655995659573846,-175.00897770657141,-175.00897770657141,-21.657376805771527,-51.705350972794015,-51.705350972794015
