Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
625000000,-18.796403490257962,-15.723391657358365,-15.723391657358365,-4.303764090509482,-163.076776148633,-163.076776148633,-3.908456944948128,-163.8948624506858,-163.8948624506858,-17.869240553991116,-11.001588835320996,-11.001588835320996
637500000,-19.45936569761918,-21.75948381239448,-21.75948381239448,-3.785232693262321,-168.13550571757523,-168.13550571757523,-3.791857767239975,-167.16301733519336,-167.16301733519336,-21.062760821123135,-24.41977561186154,-24.41977561186154
650000000,-20.261784174519924,-19.143088726176828,-19.143088726176828,-3.6365632700078887,-170.58960247643589,-170.58960247643589,-3.6600348249380894,-170.73124255235624,-170.73124255235624,-19.101674652917215,-47.738297670531914,-47.738297670531914
662500000,-21.972469913662025,-44.97455921143187,-44.97455921143187,-3.528829312324213,-174.27531026344607,-174.27531026344607,-3.4815060584415565,-175.5783592584878,-175.5783592584878,-22.550570206966732,-48.22536006833321,-48.22536006833321
675000000,-25.647979590531406,-51.640342346234384,-51.640342346234384,-3.3526814461260166,-178.0143707136166,-178.0143707136166,-3.3019036375652444,-177.5843022560442,-177.5843022560442,-19.373309498830324,-49.190928387388155,-49.190928387388155
687500000,-26.110648094773488,-89.69562626587249,-89.69562626587249,-3.273895783553831,177.31821016026439,-182.68178983973561,-3.34412183434627,178.48243441247172,-181.51756558752828,-27.50088851865452,-66.84322603424395,-66.84322603424395
700000000,-25.685434467749047,-100.97012036927609,-100.97012036927609,-2.9707741880518053,173.89670151058593,-186.10329848941407,-3.298514084814477,174.67213091386103,-185.32786908613897,-26.88056385633758,-95.48483754479906,-95.48483754479906
712500000,-23.509428929404834,-149.46587539410137,-149.46587539410137,-2.8721729369720066,170.0490498600997,-189.9509501399003,-3.1708429677461307,167.96626745090444,-192.03373254909556,-24.183319906165078,-97.82759461689055,-97.82759461689055
725000000,-23.026473795626856,-156.49559226375322,-156.49559226375322,-2.7961758225448246,165.33468701869873,-194.66531298130127,-2.5939960627750542,163.6931836512348,-196.3068163487652,-24.935633064919408,-138.05248439105281,-138.05248439105281
737500000,-21.65067971473373,177.76423104915466,-182.23576895084534,-2.844936477481026,158.4848361824413,-201.5151638175587,-2.507182269201751,161.8160625142075,-198.1839374857925,-24.214224433713376,-166.26436917343713,-166.26436917343713
750000000,-21.299134923564434,162.02566895361642,-197.97433104638358,-2.1074440523177236,152.14410615751896,-207.85589384248104,-2.5595027648957935,157.07556537372528,-202.92443462627472,-24.900825426507307,-168.47564176803567,-168.47564176803567
762500000,-18.483973782785526,142.8866615379402,-217.1133384620598,-1.8951959400890586,150.21998877231547,-209.78001122768453,-2.600108833956129,149.31277192667775,-210.68722807332225,-26.797019380148505,-162.4761263045708,-162.4761263045708
775000000,-15.457648010893843,140.04735603632005,-219.95264396367995,-2.4154288501165744,148.3547554422765,-211.6452445577235,-2.2114431574090565,142.9901217215227,-217.0098782784773,-24.15840755980307,129.65949636998056,-230.34050363001944
787500000,-4.105050939409648,-171.05865006922778,-171.05865006922778,-20.867041135268956,-69.90797842648632,-69.90797842648632,-17.155753657320673,-156.43464404676058,-156.43464404676058,-22.2579179610291,85.99437026504256,-274.00562973495744
800000000,-17.815107383735803,105.74676889934564,-254.25323110065438,-3.085927265579139,130.91805158537304,-229.08194841462696,-1.6912117580722394,137.568410735653,-222.431589264347,-18.916067285933323,105.52902673434603,-254.47097326565398
812500000,-15.033919257347428,102.3736593022182,-257.6263406977818,-2.3891169391511275,125.49665279554397,-234.50334720445602,-2.367035573836578,136.18745707970544,-223.81254292029456,-18.671661622986846,96.67749462720607,-263.3225053727939
825000000,-14.927087781783953,87.00205264550895,-272.99794735449103,-1.7368843511633971,125.07738482199579,-234.9226151780042,-3.06081937108974,129.15876419384796,-230.84123580615204,-17.75321217297789,78.62044999913805,-281.37955000086197
837500000,-15.21457570872303,86.58234282867501,-273.417657171325,-1.8136338524427105,127.33625305427393,-232.66374694572607,-3.18098822280837,119.55923195196475,-240.44076804803524,-14.572451336109653,79.17371546520614,-280.82628453479384
850000000,-16.475663859874413,94.71043699016711,-265.2895630098329,-2.6198008306382814,126.64720791639647,-233.35279208360353,-2.452885664777407,112.96006043330058,-247.03993956669942,-16.545979506441707,66.55163240520208,-293.4483675947979
862500000,-15.38865701687509,88.28806724041515,-271.71193275958484,-3.1770694187262105,118.44925798807637,-241.55074201192363,-1.3701198515108088,111.36162976266057,-248.63837023733942,-13.33130852656751,71.2165464741703,-288.7834535258297
875000000,-15.288089112534326,57.98810177100333,-302.01189822899664,-3.0458363510997835,107.35395229546863,-252.64604770453138,-1.4998691032457026,112.36057196676074,-247.63942803323926,-11.629557361110262,51.87179753680249,-308.1282024631975
887500000,-13.304780291012047,57.02182730673692,-302.9781726932631,-1.932721206734672,100.72527026919491,-259.2747297308051,-2.204684073073138,111.68673049673238,-248.31326950326763,-14.921192586536186,56.60404505485196,-303.39595494514805
900000000,-13.57509417170428,52.658501204395094,-307.34149879560493,-1.130684754381456,100.93199508653635,-259.06800491346365,-3.2212450253255303,103.63400209716663,-256.3659979028334,-12.58104697245387,50.66936006162246,-309.33063993837754
912500000,-13.137171807826933,42.54094371201307,-317.4590562879869,-1.491044344579366,101.22947648290115,-258.77052351709887,-3.3830205905470265,93.75157564530416,-266.2484243546958,-13.64861914008529,47.64686675372717,-312.3531332462728
925000000,-12.860511275503361,40.77623723308833,-319.22376276691165,-2.5724442002519634,96.5462257530291,-263.4537742469709,-2.752683884328844,84.86145270790894,-275.13854729209106,-11.207987751809371,34.17238114498965,-325.82761885501037
937500000,-12.694859986624788,38.84677501355484,-321.15322498644514,-3.386730302186008,85.46289674279632,-274.5371032572037,-1.8575728321010883,81.79860460399169,-278.2013953960083,-10.146842776578318,38.4195537914361,-321.5804462085639
950000000,-12.01685730464424,19.736097204052097,-340.2639027959479,-3.0689670057033136,74.94663558868756,-285.05336441131243,-1.7654557276318479,84.59848974813089,-275.4015102518691,-10.777368423531367,31.534166807989294,-328.4658331920107
962500000,-12.746230069132949,22.306395255080684,-337.6936047449193,-2.4809160046833503,70.53829788743045,-289.4617021125696,-2.5166440182208327,85.262706470336,-274.737293529664,-11.966517839609947,28.683385035849746,-331.31661496415023
975000000,-11.010623664186054,14.817427802368314,-345.18257219763166,-1.8089715901437473,71.32511099889312,-288.67488900110686,-3.768949401209014,79.68819913491198,-280.311800865088,-12.605770318400698,24.779280948292268,-335.22071905170776
987500000,-12.65759022809906,13.594350169961343,-346.40564983003867,-2.429416884922599,73.72380246701582,-286.27619753298416,-4.234337920034529,69.06393069255675,-290.93606930744323,-10.552099957256376,18.787098868385982,-341.212901131614
1000000000,-12.151198210885081,9.79389618728724,-350.20610381271274,-3.5687029248952125,72.56115137765869,-287.4388486223413,-3.6089960061162643,59.25349479339819,-300.7465052066018,-11.355072593660998,18.606224647736916,-341.3937753522631
1012500000,-11.234630709416491,1.1013707133618527,-358.89862928663814,-4.654260713701974,65.04996524146718,-294.9500347585328,-2.883510020865978,55.74159384203706,-304.25840615796295,-10.39491049196468,13.04182234334768,-346.9581776566523
1025000000,-12.838729475969767,-12.671378537312577,-372.6713785373126,-4.6079055447950505,54.86144614716489,-305.1385538528351,-2.301206931212248,58.54623551534789,-301.4537644846521,-11.063505440344157,19.365783759258484,-340.6342162407415
1037500000,-11.666841590937773,-4.198014442848338,-364.1980144428483,-3.6922642810390087,48.83030316823801,-311.169696831762,-2.6034328700294234,60.05076862313358,-299.9492313768664,-10.797555131987302,11.843916017571342,-348.15608398242864
1050000000,-9.30264743774184,-0.4507257735191991,-360.4507257735192,-2.574949488093013,42.63315961770283,-317.36684038229714,-3.3994028627186292,56.46350742537003,-303.53649257462996,-9.108537747526018,47.42148551445967,-312.5785144855403
1062500000,-11.442139084498857,-8.938986041293905,-368.9389860412939,-2.7050166232335298,49.694735380752675,-310.30526461924734,-4.173964989068735,51.697023490262644,-308.30297650973733,-12.311646198849314,0.1081887852163324,-359.8918112147837
1075000000,-10.915264193093751,-14.643932320573978,-374.643932320574,-3.203864073078768,51.13498668151887,-308.86501331848115,-4.41066213404481,42.809000783745425,-317.19099921625457,-11.37067312028548,-8.976715474146172,-368.97671547414615
1087500000,-12.128107739662966,-19.707685883102897,-379.7076858831029,-3.8397238732102923,45.76549534411064,-314.23450465588934,-3.89908867184948,36.41188069464135,-323.58811930535865,-12.459383690516283,0.903034735767756,-359.09696526423227
1100000000,-12.159205796751639,-21.778180160013093,-381.7781801600131,-4.038072318867122,37.3179950867648,-322.6820049132352,-3.3216740977404147,33.98014234855568,-326.01985765144434,-13.752788375899085,-11.422067410670666,-371.42206741067065
1112500000,-12.15649110105253,-31.136010802509915,-391.13601080250993,-3.443726941273657,31.496961147057597,-328.5030388529424,-3.196252153976799,34.548703561858495,-325.4512964381415,-16.477206408925863,-22.93650612673603,-382.93650612673605
1125000000,-12.913225054692976,-29.08705298382179,-389.08705298382176,-3.7066664298698493,29.41600091333755,-330.58399908666246,-3.668394519388432,27.936977438564515,-332.0630225614355,-16.17279379888486,-20.042593484490183,-380.04259348449017
1137500000,-13.143240746245123,-33.5132428576396,-393.5132428576396,-3.4975413233265797,24.23289578550665,-335.7671042144934,-3.320457335209726,25.644176751730395,-334.3558232482696,-15.460470273690705,-32.14691639761975,-392.14691639761975
1150000000,-13.75765736594198,-34.196213826797916,-394.19621382679793,-3.3340774805845133,20.766718222015392,-339.2332817779846,-3.411188049686695,25.040794540474472,-334.95920545952555,-14.966331515311422,-44.723609188679376,-404.72360918867935
1162500000,-14.307085633919893,-38.42058065113118,-398.42058065113116,-3.1838345445110576,17.990382613689658,-342.00961738631037,-3.7432984852052256,22.29441534220561,-337.70558465779436,-13.818427219141176,-38.940219433850146,-398.94021943385013
1175000000,-14.606092925709646,-51.11674902554069,-411.1167490255407,-3.5209512475917304,14.634355692872598,-345.3656443071274,-4.073583726611889,15.742657978665248,-344.25734202133475,-17.83070812706823,-55.459187721617226,-415.45918772161724
1187500000,-14.390472669136884,-61.16676179486859,-421.1667617948686,-4.048315243700714,12.055735395612432,-347.94426460438757,-4.071852251869895,10.882608323056054,-349.11739167694395,-18.14373249264151,-60.94379128708229,-420.94379128708226
1200000000,-14.920175776260693,-63.23785652101377,-423.2378565210138,-4.195763034192711,7.8987886815442065,-352.1012113184558,-3.9769488640428703,6.410460641176254,-353.58953935882374,-15.284304816086697,-67.80455109714262,-427.8045510971426
1212500000,-15.157633725457938,-58.96883698443097,-418.968836984431,-4.107494540623404,5.4769602500039305,-354.5230397499961,-3.8290174307766103,3.2524897027466695,-356.7475102972533,-16.098563621318416,-77.17071753004775,-437.17071753004774
1225000000,-16.391546536326523,-68.28205530773349,-428.28205530773346,-4.311234424234533,-0.8369562183160839,-360.83695621831606,-3.9190984785057608,1.0207616245169036,-358.9792383754831,-15.363300043143022,-84.15689686229312,-444.15689686229314
1237500000,-16.44048746657687,-77.1086601475868,-437.1086601475868,-4.027676632491679,-2.935679863681784,-362.9356798636818,-4.124038473283355,0.5455445430086693,-359.45445545699135,-15.807836422310118,-80.42698676067263,-440.42698676067266
1250000000,-16.703974386870332,-85.4192852593177,-445.4192852593177,-4.015221843550646,-4.7597595529815315,-364.7597595529815,-4.152810200311055,-1.9426991188346199,-361.94269911883464,-16.144925422533017,-82.51359376300056,-442.5135937630006
1262500000,-16.47186685506551,-89.12855004593301,-449.128550045933,-4.085393604499226,-6.974269418167484,-366.97426941816747,-4.292361391224427,-5.969068811693384,-365.9690688116934,-17.64442633437489,-89.48308617800913,-449.4830861780091
1275000000,-17.284213670561705,-99.61971492773799,-459.61971492773796,-4.050324902341399,-9.059391826678773,-369.0593918266788,-4.242743117569142,-8.966010032929494,-368.9660100329295,-16.426640826471864,-95.89887940857156,-455.8988794085716
1287500000,-15.966320979028968,-100.45678820131485,-460.45678820131485,-4.484485423834093,-12.529585407912771,-372.52958540791275,-4.330402262861082,-13.320904344329112,-373.3209043443291,-14.659205403595688,-111.64908703471006,-471.6490870347101
1300000000,-16.750815204760954,-105.38124913546606,-465.3812491354661,-4.655609451875684,-17.26709792562859,-377.2670979256286,-4.220792213545983,-18.336272176456475,-378.3362721764565,-15.397902884272794,-95.81851737136238,-455.81851737136236
1312500000,-16.66199813176702,-112.00925263027925,-472.00925263027926,-4.504553787052006,-19.291762213735737,-379.29176221373575,-3.8632983176397273,-21.69316116059016,-381.69316116059014,-16.0774727833296,-96.63791701341873,-456.6379170134187
1325000000,-16.212475423707147,-115.87724178760409,-475.8772417876041,-4.3225211773946075,-24.311672238229736,-384.31167223822973,-3.6370112339448224,-24.251318201277293,-384.2513182012773,-14.44932734645927,-107.0634891465397,-467.0634891465397
1337500000,-13.728949076022076,-129.14959225348548,-489.1495922534855,-3.7033585110838025,-25.189734039652105,-385.1897340396521,-3.801515134856293,-22.559442822974752,-382.55944282297475,-13.794288084910171,-112.95523625633012,-472.9552362563301
1350000000,-13.712054837372577,-118.40455581539683,-478.40455581539686,-3.3493340711130566,-21.92343897883538,-381.9234389788354,-4.488799351417615,-23.45028644526549,-383.4502864452655,-13.16772686365187,-118.76433640720397,-478.764336407204
1362500000,-15.663346803104798,-125.82208249333556,-485.82208249333553,-4.161922228206767,-24.294622189223215,-384.2946221892232,-4.7649629634118895,-30.874098527051043,-390.87409852705105,-13.478170816375542,-104.82701851139409,-464.8270185113941
1375000000,-14.930774813479868,-127.22709891571066,-487.22709891571066,-4.637297605511459,-31.41519514558209,-391.41519514558206,-4.43737051783243,-38.778918177645835,-398.77891817764583,-15.377808671023425,-126.94940122785722,-486.9494012278572
1387500000,-13.830966669399707,-146.51813896088083,-506.51813896088083,-3.8673764795905488,-41.14443942173538,-401.1444394217354,-3.602835467272541,-40.33391301649262,-400.3339130164926,-14.14760371043571,-130.41565679165578,-490.4156567916558
1400000000,-12.686976942424316,-144.51636572413287,-504.51636572413287,-2.668647906693788,-43.66823030615507,-403.66823030615507,-2.974715790909259,-38.01710911896105,-398.01710911896106,-14.178714588860998,-127.34588503626398,-487.345885036264
1412500000,-12.587060593677036,-140.82188014465288,-500.8218801446529,-2.449558899213358,-42.787074618981556,-402.78707461898153,-3.5086419607721178,-36.507170400605716,-396.50717040060573,-13.651037801331112,-122.90085731490811,-482.9008573149081
1425000000,-13.172224011092872,-143.9348912098707,-503.93489120987067,-3.4601148433662052,-43.19604305217665,-403.19604305217666,-4.127503146969896,-42.454288138247755,-402.45428813824776,-13.282263826784648,-138.0358160049598,-498.03581600495977
1437500000,-13.136555382285486,-153.9107819878675,-513.9107819878675,-4.22628398767838,-49.807713316182074,-409.80771331618206,-4.1335062601531,-52.361753589075185,-412.3617535890752,-16.051297688618206,-121.08672935198972,-481.08672935198973
1450000000,-12.352641299309113,-152.8984174161994,-512.8984174161994,-3.8173927095428652,-61.63395871734349,-421.6339587173435,-3.189392021212706,-59.71052259422044,-419.71052259422044,-16.96333890061886,-137.07734227435327,-497.07734227435327
1462500000,-11.534148837820645,-157.30708890613644,-517.3070889061364,-2.7092157565165538,-66.14276934847868,-426.1427693484787,-1.9070725002523525,-59.46842191265323,-419.46842191265324,-16.3000139228834,-147.85962190392053,-507.8596219039205
1475000000,-13.340627769103559,-151.83141545907282,-511.8314154590728,-2.031206595620387,-62.77439791936154,-422.77439791936155,-1.8601017971428992,-57.707430900244084,-417.7074309002441,-14.625767409310447,-151.21368176671274,-511.21368176671274
1487500000,-13.894242006683035,-172.64154922685296,-532.6415492268529,-2.705043787798407,-57.78301073686831,-417.78301073686833,-2.360245752615437,-56.56105591313287,-416.56105591313286,-14.144112085902634,-158.27253640702008,-518.2725364070201
1500000000,-15.904994337181872,179.85575338075733,-540.1442466192427,-3.6796771890750617,-59.66140855501514,-419.66140855501516,-3.428831593927958,-64.8180023452944,-424.8180023452944,-20.317437571592198,-150.91497440685802,-510.91497440685805
1512500000,-14.238279758042394,-168.5885407485432,-528.5885407485432,-4.177011567452592,-68.79603260711424,-428.7960326071142,-3.7805089353018047,-77.33627899319828,-437.3362789931983,-14.533966888261673,-165.96850691762438,-525.9685069176244
1525000000,-15.627645920929115,176.60113079175102,-543.3988692082489,-3.4710466926699084,-76.98419616876514,-436.98419616876515,-2.799659594438697,-85.65430762666108,-445.6543076266611,-16.140862116079372,169.47888947000422,-550.5211105299958
1537500000,-15.143994499793932,-172.84807796877394,-532.848077968774,-2.042453380427179,-79.31049080587714,-439.3104908058771,-1.9844109410764146,-87.65465401319031,-447.65465401319034,-16.921569556934198,164.37864606118552,-555.6213539388145
1550000000,-15.972633619444094,165.05022931151322,-554.9497706884868,-1.0603859152574944,-81.03666867318502,-441.03666867318503,-1.530023684852101,-84.88978971117011,-444.8897897111701,-18.705856608954846,134.88791123519383,-585.1120887648062
1562500000,-18.865986067566027,148.76852246974718,-571.2314775302528,-0.7081338735650987,-81.41073602713242,-441.41073602713243,-1.9187037260984159,-83.21570713445603,-443.215707134456,-17.84259795610382,126.05754384413883,-593.9424561558611
1575000000,-10.34789738971236,-142.06831735201965,-502.0683173520197,0.4358757309870539,-75.88316526438592,-435.8831652643859,-6.697829831125576,-65.58876175132046,-425.5887617513205,1.9986449056348978,66.76544785623501,-653.234552143765
1587500000,-17.346705377641353,137.73894502679633,-582.2610549732037,-1.8601621455926596,-92.0705449491989,-452.0705449491989,-2.7050609832901076,-97.08463632031831,-457.0846363203183,-14.442737677340459,129.9585025972407,-590.0414974027593
1600000000,-16.12458511466802,134.46840603696882,-585.5315939630311,-1.9760753256111274,-104.03618029379747,-464.0361802937975,-1.8871934047357652,-106.71384123722639,-466.7138412372264,-13.566340241730472,129.80802315872074,-590.1919768412793
1612500000,-18.797627137883644,-173.5831334236848,-533.5831334236848,-0.5353735442362174,-112.95773045850875,-472.95773045850876,-0.8003561631070208,-114.5720295035982,-474.5720295035982,-14.04478296616614,120.2287478769338,-599.7712521230662
1625000000,-28.068955018059015,78.52370168438274,-641.4762983156172,-0.18426447459198667,-117.5974564928722,-477.5974564928722,0.2214780342794184,-116.04989930577,-476.04989930577,-16.35413229697907,137.45281731350602,-582.547182686494
1637500000,-19.12191092652529,76.89813399816101,-643.101866001839,-0.013242909286106011,-117.73871723303554,-477.7387172330356,0.25249642621183355,-115.6819404554855,-475.6819404554855,-21.85927009391312,103.07189087518655,-616.9281091248134
1650000000,-16.218606886213866,74.9038738976669,-645.0961261023331,-0.48370042393916207,-116.56010525308395,-476.560105253084,-0.6937185600293498,-119.18034787086091,-479.18034787086094,-16.832551637082833,106.20751523514313,-613.7924847648569
1662500000,-15.155963538205633,86.92780624364511,-633.0721937563549,-1.6617136551915033,-125.48354383738413,-485.4835438373841,-1.6990173242060584,-126.36882282599993,-486.3688228259999,-18.826591317223123,106.33256795807235,-613.6674320419277
1675000000,-19.512215264227184,64.80791640086623,-655.1920835991338,-1.7390684563460659,-135.58033641930248,-495.5803364193025,-2.021282553187749,-136.57176198025294,-496.571761980253,-15.796465516034816,87.99488257381263,-632.0051174261873
1687500000,-16.308343336680345,59.58540897433744,-660.4145910256625,-1.45929609001948,-143.6656109557045,-503.6656109557045,-1.528394297340934,-143.3392494482412,-503.33924944824116,-17.90922993647731,66.13081498139852,-653.8691850186015
1700000000,-19.118789670434115,50.71044551116414,-669.2895544888358,-1.099336582072564,-147.71128912495888,-507.71128912495885,-1.1361265690994655,-146.57520915991418,-506.57520915991415,-17.738140897441433,62.44249905310025,-657.5575009468997
1712500000,-17.17859932055528,45.66656302384904,-674.333436976151,-0.9242960977109728,-147.4551178581869,-507.4551178581869,-1.106747091889798,-147.54614513509736,-507.5461451350974,-13.575869768034822,93.91619814829306,-626.083801851707
1725000000,-17.250485362705838,47.86960951822621,-672.1303904817738,-1.4509811009862597,-148.160481473496,-508.160481473496,-1.4954801750221391,-148.85864922710115,-508.8586492271012,-18.260229835619434,99.15577000205674,-620.8442299979432
1737500000,-18.446062763079865,67.44680842961615,-652.5531915703839,-2.281648689005085,-152.10697281573078,-512.1069728157308,-1.7947472843690537,-153.80543159764727,-513.8054315976473,-21.329138910741246,50.530004332022344,-669.4699956679776
1750000000,-20.092005943313826,46.976722346205364,-673.0232776537946,-2.4588655076253,-160.4270432011008,-520.4270432011008,-2.259990249172607,-161.71296703911534,-521.7129670391154,-18.30175736530483,95.78275117545816,-624.2172488245418
1762500000,-19.796666077831926,39.792688048803406,-680.2073119511966,-2.0657318671654386,-166.23173885217702,-526.231738852177,-2.162721323057634,-168.08223319029548,-528.0822331902955,-20.3251611980749,116.34894271601365,-603.6510572839863
1775000000,-19.961385177864017,41.86004854753167,-678.1399514524684,-1.8213916810356117,-169.89060929051135,-529.8906092905113,-1.744007020639152,-171.99323748467816,-531.9932374846782,-20.174128512822396,134.10281326394752,-585.8971867360525
1787500000,-20.5486451324037,29.685159529936236,-690.3148404700638,-1.549379066364661,-172.82562819814618,-532.8256281981462,-1.4996988979899446,-176.4485513446979,-536.4485513446979,-28.524077379968386,157.19099489931418,-562.8090051006858
1800000000,-24.851328899627543,29.811855151529624,-690.1881448484704,-1.8607341859208093,-177.2913696188742,-537.2913696188742,-1.6931251995880992,-178.79784037046153,-538.7978403704615,-34.26567100507355,159.75248232262985,-560.2475176773702
1812500000,-38.982677911215674,154.60298516225868,-565.3970148377414,-2.136896682272919,179.6424572996747,-540.3575427003253,-2.0546166902601346,179.10259567855852,-540.8974043214415,-31.57061467994724,176.31474637844534,-543.6852536215547
1825000000,-28.82449925538282,-176.263944133258,-536.2639441332581,-2.2935064761501507,172.63483194395522,-547.3651680560448,-2.2747708785649046,176.5213833080105,-543.4786166919895,-27.163853289270037,-176.54098526582356,-536.5409852658236
1837500000,-25.689222303101484,-163.3576495560272,-523.3576495560272,-2.3494648208645867,169.9220824652618,-550.0779175347382,-2.352847744715551,171.1701694443101,-548.8298305556899,-21.26416019002425,-162.61957776866532,-522.6195777686653
1850000000,-24.972042101672848,-179.0570515095279,-539.0570515095279,-2.359684644971085,164.89973902195243,-555.1002609780476,-2.569691175300414,167.27302888886544,-552.7269711111346,-22.88969960235856,-149.68623436455903,-509.686234364559
1862500000,-18.849745540365564,-168.73089298064323,-528.7308929806433,-2.7848655454247453,162.5499599934728,-557.4500400065272,-2.9093022908009947,164.85469929660428,-555.1453007033957,-18.90833168274425,-165.24921160221066,-525.2492116022106
1875000000,-17.33689826591437,179.98905203899648,-540.0109479610035,-2.880353443285217,158.3178595336703,-561.6821404663297,-2.9633006310581607,159.59905937374424,-560.4009406262558,-18.387294478711883,-157.37903177707906,-517.379031777079
1887500000,-15.142157612861295,167.56309357089015,-552.4369064291099,-3.2384613864888223,151.7000833304841,-568.2999166695159,-2.7020019871588206,152.95091744878067,-567.0490825512193,-15.200846330096955,-156.83304590323297,-516.8330459032329
1900000000,-11.820412027555056,162.9789918943007,-557.0210081056994,-2.5832655565242297,151.66676113776361,-568.3332388622364,-2.1800105794706006,151.43207755669735,-568.5679224433027,-15.314360007625263,-169.1410029633223,-529.1410029633223
1912500000,-12.440105885461278,164.2677841660889,-555.7322158339111,-2.323324020330871,148.09044047786026,-571.9095595221397,-2.3136453510153845,149.2744863503829,-570.7255136496171,-19.55081630358227,-177.6552830346929,-537.655283034693
1925000000,-9.717309739020394,161.88537330281497,-558.114626697185,-2.569725039295051,147.87579633431082,-572.1242036656892,-2.713173411138905,147.72042103522446,-572.2795789647755,-16.299054582206697,172.1550372049857,-547.8449627950143
1937500000,-10.358498361801193,177.49558672618966,-542.5044132738103,-3.491435180722386,145.83858376633464,-574.1614162336654,-3.3404902847582285,143.52655722298266,-576.4734427770173,-15.09448559597965,-179.45011599116967,-539.4501159911697
1950000000,-10.315539218741536,168.3886206965937,-551.6113793034062,-3.7328542324110474,139.10385930145426,-580.8961406985458,-3.5814935172786653,136.43229088535853,-583.5677091146415,-13.443398904990216,179.2571996628543,-540.7428003371457
1962500000,-9.780513162826479,165.60493240667805,-554.395067593322,-3.790269603168663,129.32694310503018,-590.6730568949698,-3.662147057042575,130.1135250964977,-589.8864749035023,-12.263112770903694,-166.8765284373231,-526.876528437323
1975000000,-9.233484489305013,165.49086871142293,-554.509131288577,-2.6346054453484657,125.45465174656272,-594.5453482534373,-2.9441802780371122,121.93052508765817,-598.0694749123418,-14.378480236038008,-176.04993359132519,-536.0499335913252
1987500000,-10.409241482338542,161.53727599357921,-558.4627240064208,-2.2903382565553043,128.35382270127724,-591.6461772987227,-2.3425791334559216,121.60314328573617,-598.3968567142638,-13.464692268082516,150.83572897656688,-569.1642710234331
2000000000,-8.517770026106195,157.8275323806007,-562.1724676193993,-3.018988509781553,129.24843360669811,-590.7515663933019,-2.4866455486897063,123.30885490969467,-596.6911450903053,-11.110819570764336,153.2156618630672,-566.7843381369328
2012500000,-9.566314207314054,147.34296173316417,-572.6570382668358,-4.019245212190958,123.88647073064459,-596.1135292693555,-3.1904993281988507,121.99348280349366,-598.0065171965064,-11.506431318603445,155.1311930759638,-564.8688069240362
2025000000,-9.200794665147097,151.91677873349053,-568.0832212665094,-4.240283676486768,114.53437281605794,-605.465627183942,-4.168218234662221,115.76874957853869,-604.2312504214613,-11.04362748112425,140.70879091084555,-579.2912090891544
