Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
950000000,-12.54812163,20.22557867,-339.7744213,-6.723524243,-128.904461,-128.904461,-5.088240633,-118.2555805,-118.2555805,-7.231039725,-60.42522184,-60.42522184
962500000,-12.55506596,16.27519138,-343.7248086,-5.552480629,-131.820289,-131.820289,-5.666209428,-119.3853803,-119.3853803,-8.874073764,-61.65669559,-61.65669559
975000000,-11.48219193,9.505866171,-350.4941338,-4.930361864,-130.1692728,-130.1692728,-6.110533793,-126.7888097,-126.7888097,-9.906996334,-66.41982346,-66.41982346
987500000,-11.80482267,9.062033404,-350.9379666,-5.337276581,-127.1213132,-127.1213132,-5.945378052,-135.4360434,-135.4360434,-10.5414121,-62.67632735,-62.67632735
1000000000,-11.23228438,3.575562332,-356.4244377,-6.383605641,-128.5384098,-128.5384098,-5.179658806,-141.4821495,-141.4821495,-10.36671558,-74.54374816,-74.54374816
1012500000,-11.82352252,-2.648172158,-362.6481722,-6.628330174,-135.8003425,-135.8003425,-4.506819522,-141.8656416,-141.8656416,-10.22822392,-70.71149086,-70.71149086
1025000000,-12.78435485,-6.821225821,-366.8212258,-6.266946665,-144.327236,-144.327236,-3.927820109,-139.4545606,-139.4545606,-10.6749495,-74.45371104,-74.45371104
1037500000,-12.1503679,-8.52818632,-368.5281863,-5.168908723,-146.8124507,-146.8124507,-4.229494959,-138.5230786,-138.5230786,-11.21093747,-67.61780984,-67.61780984
1050000000,-10.09837044,1.387218617,-358.6127814,-3.930071487,-146.9608073,-146.9608073,-4.775883321,-143.6316276,-143.6316276,-24.70409798,-120.1185529,-120.1185529
1062500000,-12.29373812,-12.89052841,-372.8905284,-4.024959413,-145.4086614,-145.4086614,-4.757198192,-148.2305309,-148.2305309,-13.02638938,-84.94220782,-84.94220782
1075000000,-12.82137888,-18.44857003,-378.44857,-4.256445954,-144.9461598,-144.9461598,-4.336162813,-154.2426918,-154.2426918,-13.03504121,-89.85587714,-89.85587714
1087500000,-11.65373662,-21.3920773,-381.3920773,-4.695128227,-149.9805705,-149.9805705,-3.99274574,-157.9286637,-157.9286637,-13.81217339,-93.7942136,-93.7942136
1100000000,-12.23620507,-27.43915443,-387.4391544,-4.487200766,-156.1827904,-156.1827904,-3.647455495,-158.8754363,-158.8754363,-13.65314283,-100.7337995,-100.7337995
1112500000,-13.15749884,-32.2836726,-392.2836726,-3.999200484,-160.5284351,-160.5284351,-3.637704556,-160.4697632,-160.4697632,-13.57521021,-105.3372947,-105.3372947
1125000000,-13.10160293,-36.9599291,-396.9599291,-4.109576024,-162.2415306,-162.2415306,-3.692105678,-165.0044139,-165.0044139,-13.63107084,-110.8942073,-110.8942073
1137500000,-13.8983874,-39.21260303,-399.212603,-3.860048756,-166.7739583,-166.7739583,-3.612513971,-166.7690282,-166.7690282,-14.9347316,-110.0118263,-110.0118263
1150000000,-14.71090782,-37.77491851,-397.7749185,-3.790458011,-169.7402686,-169.7402686,-3.841451253,-167.6909392,-167.6909392,-13.83027967,-109.4780567,-109.4780567
1162500000,-16.20505475,-48.76260227,-408.7626023,-3.673553755,-173.2837274,-173.2837274,-4.001642151,-171.9191098,-171.9191098,-15.1574712,-109.9211207,-109.9211207
1175000000,-14.92941754,-64.00645588,-424.0064559,-3.829274621,-175.8900519,-175.8900519,-4.141964581,-176.5275647,-176.5275647,-15.15967568,-123.4264002,-123.4264002
1187500000,-14.4315138,-69.06971085,-429.0697108,-4.077532825,-179.6161199,-179.6161199,-4.131275594,-179.3726753,-179.3726753,-14.60098332,-134.8447165,-134.8447165
1200000000,-14.3393079,-70.19457828,-430.1945783,-3.88846046,178.4182081,-181.5817919,-3.948970269,176.160176,-183.839824,-13.38409713,-122.345424,-122.345424
1212500000,-15.1641093,-70.95391456,-430.9539146,-3.839459629,175.8460974,-184.1539026,-3.877723141,174.643253,-185.356747,-12.87058502,-112.2361756,-112.2361756
1225000000,-15.21942282,-79.92268551,-439.9226855,-4.105154314,172.0824833,-187.9175167,-4.152490119,171.8238184,-188.1761816,-14.57367221,-126.1237069,-126.1237069
1237500000,-15.83177432,-93.24972248,-453.2497225,-4.165062049,169.7183896,-190.2816104,-4.220371792,170.1839442,-189.8160558,-14.47910907,-126.6948028,-126.6948028
1250000000,-14.16868611,-91.00962481,-451.0096248,-3.984472895,165.5008026,-194.4991974,-4.075028063,166.6677683,-193.3322317,-13.35829438,-128.1842015,-128.1842015
1262500000,-14.16717041,-102.4889189,-462.4889189,-3.972263332,164.093395,-195.906605,-4.345111047,165.4772826,-194.5227174,-14.34111007,-129.1411827,-129.1411827
1275000000,-14.21298125,-102.1305616,-462.1305616,-3.938138547,163.7301309,-196.2698691,-4.473758073,163.1395815,-196.8604185,-13.34556105,-132.913079,-132.913079
1287500000,-13.88720357,-104.5835985,-464.5835985,-4.628379715,161.085377,-198.914623,-4.652165071,157.9015331,-202.0984669,-12.50855054,-129.9246159,-129.9246159
1300000000,-14.02341135,-109.8488295,-469.8488295,-4.943305393,157.9591034,-202.0408966,-4.690469954,153.4669664,-206.5330336,-14.25488862,-124.7098535,-124.7098535
1312500000,-13.42218495,-117.7008978,-477.7008978,-4.848725529,155.1642707,-204.8357293,-4.058390087,150.4345314,-209.5654686,-14.93163581,-121.5059392,-121.5059392
1325000000,-14.10141596,-123.2897069,-483.2897069,-4.347303903,149.2671017,-210.7328983,-3.860280743,149.4876793,-210.5123207,-14.07002237,-129.9066963,-129.9066963
1337500000,-12.00049499,-123.869581,-483.869581,-3.850542336,152.6227661,-207.3772339,-4.282787679,152.6832324,-207.3167676,-12.12848688,-131.0819583,-131.0819583
1350000000,-12.76173469,-116.6816971,-476.6816971,-3.796940957,155.3708062,-204.6291938,-5.206327416,152.7881754,-207.2118246,-10.92705895,-120.6544293,-120.6544293
1362500000,-13.26251534,-118.5842508,-478.5842508,-4.470905027,154.4805676,-205.5194324,-5.565755676,145.0857793,-214.9142207,-12.18823535,-115.2496849,-115.2496849
1375000000,-13.92209815,-126.8308398,-486.8308398,-5.246228727,147.2861968,-212.7138032,-5.017104404,137.0045099,-222.9954901,-13.04197242,-135.7741214,-135.7741214
1387500000,-12.51905946,-140.0219129,-500.0219129,-4.534646186,138.5465077,-221.4534923,-4.252091789,136.9797319,-223.0202681,-12.65084862,-132.4133363,-132.4133363
1400000000,-12.27428052,-141.1413028,-501.1413028,-3.543407361,135.9295779,-224.0704221,-3.891939128,140.0243117,-219.9756883,-11.70287392,-131.2881466,-131.2881466
1412500000,-12.26509846,-142.3586358,-502.3586358,-3.395204415,136.5541316,-223.4458684,-4.4739539,142.1328448,-217.8671552,-12.35695122,-121.2878424,-121.2878424
1425000000,-13.16493232,-139.9585219,-499.9585219,-4.696265622,137.5822575,-222.4177425,-5.29218852,137.3544573,-222.6455427,-12.04214825,-131.5531227,-131.5531227
1437500000,-13.3102296,-143.4585583,-503.4585583,-5.398639715,130.9348152,-229.0651848,-5.536669061,127.7149011,-232.2850989,-14.20361378,-128.1443011,-128.1443011
1450000000,-13.3382045,-158.4102448,-518.4102448,-5.623021315,120.1901086,-239.8098914,-4.588719729,120.0731339,-239.9268661,-13.11026702,-123.0907937,-123.0907937
1462500000,-13.71558912,-156.5849708,-516.5849708,-4.59713509,116.4187778,-243.5812222,-3.588376461,120.0368146,-239.9631854,-14.00193991,-122.0391296,-122.0391296
1475000000,-13.41700003,-160.7905395,-520.7905395,-4.170992724,121.088337,-238.911663,-3.505331721,122.7894429,-237.2105571,-12.78208991,-135.6869768,-135.6869768
1487500000,-17.40621159,-179.4355878,-539.4355878,-4.983455989,126.3134111,-233.6865889,-4.189777012,124.0708143,-235.9291857,-11.091593,-137.861025,-137.861025
1500000000,-16.14287655,-174.3149536,-534.3149536,-6.171188895,126.0679304,-233.9320696,-5.363021052,118.3038052,-241.6961948,-13.32981729,-119.7189783,-119.7189783
1512500000,-14.91948381,178.5100778,-541.4899222,-7.25369846,116.3637315,-243.6362685,-6.01644692,106.9394352,-253.0605648,-11.58210535,-148.1227155,-148.1227155
1525000000,-18.34958181,167.693974,-552.306026,-6.624715756,108.2229722,-251.7770278,-5.626631471,99.07120674,-260.9287933,-14.84757826,-150.0258253,-150.0258253
1537500000,-17.67758563,162.5397858,-557.4602142,-5.587803997,103.1976182,-256.8023818,-4.722085934,96.85771818,-263.1422818,-15.08282663,-154.4875652,-154.4875652
1550000000,-16.22716103,142.3760073,-577.6239927,-4.783007612,105.365526,-254.634474,-4.531546657,100.2800196,-259.7199804,-12.56051562,-156.7567628,-156.7567628
1562500000,-15.7404588,117.0929152,-602.9070848,-4.945342943,105.8698732,-254.1301268,-5.212483343,102.6170761,-257.3829239,-14.61191966,-145.4005773,-145.4005773
1575000000,-16.87682212,92.46612618,-627.5338738,-10.05420701,130.363409,-229.636591,-7.548223665,101.0149134,-258.9850866,-20.23677833,151.864067,-208.135933
1587500000,-16.43610466,114.9378846,-605.0621154,-6.881685102,101.4094941,-258.5905059,-7.167292803,92.02309999,-267.9769,-10.07698405,-172.9166745,-172.9166745
1600000000,-15.92362822,117.6137203,-602.3862797,-7.390145475,89.73165482,-270.2683452,-7.274926769,83.13478276,-276.8652172,-9.081321714,-178.9969454,-178.9969454
1612500000,-18.90681218,101.2621032,-618.7378968,-6.442453509,82.21159301,-277.788407,-6.563347819,77.09638307,-282.9036169,-9.432493124,178.1876331,-181.8123669
1625000000,-17.4148029,78.09139776,-641.9086022,-6.160798362,79.97408195,-280.0259181,-5.87445765,76.54859429,-283.4514057,-9.797114487,-174.5036828,-174.5036828
1637500000,-14.99933713,73.64492402,-646.355076,-5.989757229,81.97461051,-278.0253895,-5.974356131,78.66275699,-281.337243,-9.154409486,176.5499321,-183.4500679
1650000000,-13.25527062,70.49570344,-649.5042966,-6.958173562,87.57334755,-272.4266524,-6.9339362,79.42706418,-280.5729358,-9.070003219,171.3835871,-188.6164129
1662500000,-13.3101953,88.73977691,-631.2602231,-8.582484583,84.42345964,-275.5765404,-8.691266411,76.7786546,-283.2213454,-8.402203796,167.2088226,-192.7911774
1675000000,-14.65979941,70.80168772,-649.1983123,-9.370078461,80.81046826,-279.1895317,-9.505692365,66.8538351,-293.1461649,-6.990200732,156.6958742,-203.3041258
1687500000,-15.41543134,72.91979434,-647.0802057,-10.01369429,67.8867167,-292.1132833,-10.03946319,60.00508787,-299.9949121,-7.949350355,158.0732958,-201.9267042
1700000000,-14.96546634,47.63770744,-672.3622926,-10.2744351,64.77707423,-295.2229258,-10.25974065,57.14117168,-302.8588283,-7.662535863,155.4388092,-204.5611908
1712500000,-13.59529892,43.5187567,-676.4812433,-9.994666695,65.28091154,-294.7190885,-10.23833139,58.30199345,-301.6980065,-6.660588796,154.2915365,-205.7084635
1725000000,-12.96609533,53.56131153,-666.4386885,-10.67962017,70.22339266,-289.7766073,-11.07693253,65.26516006,-294.7348399,-6.8419725,145.66174,-214.33826
1737500000,-12.92448708,55.22402763,-664.7759724,-12.15083996,78.99763175,-281.0023682,-12.46033012,67.57760603,-292.422394,-5.802768007,138.7464885,-221.2535115
1750000000,-14.68090311,55.19056421,-664.8094358,-13.51854184,81.20243818,-278.7975618,-13.97919456,72.73554796,-287.264452,-4.219315594,140.8950709,-219.1049291
1762500000,-16.97653417,46.32000494,-673.6799951,-15.12665999,76.30046757,-283.6995324,-15.65646377,69.28214674,-290.7178533,-4.158512221,144.4553389,-215.5446611
1775000000,-19.48903533,63.8311008,-656.1688992,-15.7006041,78.02946579,-281.9705342,-16.07549969,72.34149076,-287.6585092,-3.58364181,141.0335554,-218.9664446
1787500000,-20.16687094,41.0155368,-678.9844632,-13.74234659,77.97361372,-282.0263863,-15.0855173,70.42950099,-289.570499,-4.741398319,134.233807,-225.766193
1800000000,-23.5464904,50.96398028,-669.0360197,-12.24793261,83.34069644,-276.6593036,-13.62641216,81.39222342,-278.6077766,-4.086001282,125.6308557,-234.3691443
1812500000,-25.31641372,99.23823472,-620.7617653,-11.81809452,96.97407519,-263.0259248,-13.68861922,93.51321458,-266.4867854,-5.033849147,117.8634843,-242.1365157
1825000000,-24.92984165,70.26285675,-649.7371433,-11.3145619,106.835299,-253.164701,-13.25745851,104.8503211,-255.1496789,-3.425052862,123.0394387,-236.9605613
1837500000,-26.32178487,179.4887699,-540.5112301,-11.6106322,115.1038845,-244.8961155,-14.2035105,108.778163,-251.221837,-2.966621087,121.5599536,-238.4400464
1850000000,-22.79948168,168.474428,-551.525572,-12.43174269,110.2033778,-249.7966222,-14.63785746,108.374734,-251.625266,-2.890138794,116.0327475,-243.9672525
1862500000,-15.8979618,171.5961096,-548.4038904,-12.10751863,103.56526,-256.43474,-14.54463136,104.3781292,-255.6218708,-5.083221046,112.8237185,-247.1762815
1875000000,-16.925743,-169.2788254,-529.2788254,-10.55875691,101.2848462,-258.7151538,-13.22804674,98.17104262,-261.8289574,-6.072712628,108.5441351,-251.4558649
1887500000,-14.02059151,175.5815096,-544.4184904,-9.352854652,96.98631445,-263.0136856,-12.01510415,98.18048728,-261.8195127,-4.128696567,89.90339794,-270.0966021
1900000000,-13.64707603,161.0788619,-558.9211381,-8.124359761,102.8569443,-257.1430557,-10.56588028,104.4972496,-255.5027504,-2.85146608,80.52059381,-279.4794062
1912500000,-13.89668432,170.7892861,-549.2107139,-7.896351598,104.5938531,-255.4061469,-10.95415577,110.4181887,-249.5818113,-2.379518352,81.62592328,-278.3740767
1925000000,-11.42376891,162.9685842,-557.0314158,-8.495193489,103.1601592,-256.8398408,-11.12682058,111.3880633,-248.6119367,-2.056415261,86.77322297,-273.226777
1937500000,-11.2025104,168.984211,-551.015789,-9.225434199,95.43176074,-264.5682393,-11.64624646,103.2905379,-256.7094621,-3.943848166,85.08460975,-274.9153902
1950000000,-10.35831326,161.3219941,-558.6780059,-8.843317232,84.34004679,-275.6599532,-10.41591203,92.91549468,-267.0845053,-4.939338834,73.2988024,-286.7011976
1962500000,-12.44301586,155.4263274,-564.5736726,-7.935725693,79.27195827,-280.7280417,-8.894181281,88.21594946,-271.7840505,-5.812735392,68.67150836,-291.3284916
1975000000,-11.14416655,168.2012669,-551.7987331,-6.903759891,80.36914556,-279.6308544,-7.790306421,89.23065948,-270.7693405,-4.613096714,51.45281293,-308.5471871
1987500000,-10.33507327,153.8803051,-566.1196949,-5.906911604,80.03583669,-279.9641633,-6.957053045,94.91426671,-265.0857333,-2.70259703,54.06329292,-305.9367071
2000000000,-10.31231596,155.9108814,-564.0891186,-6.888929792,82.56703104,-277.432969,-7.947086843,95.27894067,-264.7210593,-3.218538969,56.08149538,-303.9185046
2012500000,-9.057941038,147.3405081,-572.6594919,-7.646430768,75.61980657,-284.3801934,-8.781931698,91.00655529,-268.9934447,-4.68490887,53.54050349,-306.4594965
2025000000,-9.073340464,150.3492016,-569.6507984,-7.330225177,64.79720178,-295.2027982,-8.788341983,84.66400351,-275.3359965,-3.933695514,41.99276734,-318.0072327
2037500000,-10.24959629,144.7614664,-575.2385336,-6.8605899,62.7051303,-297.2948697,-8.243618228,76.18227338,-283.8177266,-5.168832878,40.04481171,-319.9551883
2050000000,-10.48730114,142.6504719,-577.3495281,-6.197443394,62.91800941,-297.0819906,-7.581542791,76.18383028,-283.8161697,-4.33577377,31.09123148,-328.9087685
2062500000,-9.671453756,106.258276,-613.741724,-5.970785478,65.96754079,-294.0324592,-6.827172914,77.48936803,-282.510632,-4.095143846,33.80348308,-326.1965169
2075000000,-8.553402414,115.4617345,-604.5382655,-6.634856624,65.01709341,-294.9829066,-7.526450841,81.25204799,-278.747952,-3.325702982,32.82196133,-327.1780387
2087500000,-6.803071266,118.099163,-601.900837,-7.456788927,57.70489646,-302.2951035,-7.761940046,83.77685066,-276.2231493,-4.556484034,21.26000509,-338.7399949
2100000000,-5.041321677,119.3290067,-600.6709933,-7.536324041,50.43977337,-309.5602266,-7.609870519,70.32296159,-289.6770384,-5.192954295,22.24879667,-337.7512033
2112500000,-11.44480179,104.0860239,-615.9139761,-5.906477607,50.44998868,-309.5500113,-7.559654136,64.96663948,-295.0333605,-4.9495325,20.69072538,-339.3092746
2125000000,-9.406922926,94.88002078,-625.1199792,-5.847799558,49.48699732,-310.5130027,-5.537292324,60.89557839,-299.1044216,-5.037315771,14.53136608,-345.4686339
2137500000,-8.266271822,84.02925194,-635.9707481,-6.100782267,51.25790485,-308.7420951,-5.067148549,62.40919436,-297.5908056,-4.998132829,16.39973552,-343.6002645
2150000000,-6.092239325,86.39268071,-633.6073193,-7.258526318,46.52584521,-313.4741548,-4.517975815,62.13905563,-297.8609444,-5.577169597,10.60420536,-349.3957946
2162500000,-5.359379531,67.59495441,-652.4050456,-6.669727496,37.44681888,-322.5531811,-6.149310999,49.46739871,-310.5326013,-5.8973563,14.2462467,-345.7537533
2175000000,-7.668236863,63.95726806,-656.0427319,-6.255991714,35.65165326,-324.3483467,-6.244318085,45.51328042,-314.4867196,-5.768170959,9.655490617,-350.3445094
2187500000,-7.660146235,57.89562146,-662.1043785,-6.442789458,36.90816131,-323.0918387,-5.486271302,37.32933188,-322.6706681,-6.586822157,4.040730499,-355.9592695
2200000000,-6.164260531,51.26208192,-668.7379181,-7.044525435,34.62165233,-325.3783477,-5.296281207,33.50999982,-326.4900002,-6.854476611,1.053447931,-358.9465521
2212500000,-7.451099456,56.22986693,-663.7701331,-7.532757774,31.30474998,-328.69525,-5.69846113,40.85516851,-319.1448315,-7.665393851,0.33528396,-359.664716
2225000000,-5.853700249,49.74491814,-670.2550819,-7.8456497,27.38394864,-332.6160514,-6.613094176,33.34279016,-326.6572098,-7.237194027,0.345135897,-359.6548641
2237500000,-6.02384423,49.98005482,-670.0199452,-7.862279361,21.42879614,-338.5712039,-6.706916057,28.93624373,-331.0637563,-5.957477851,-11.31927511,-371.3192751
2250000000,-8.074057779,44.15247064,-675.8475294,-7.705335284,24.03825223,-335.9617478,-8.299189834,24.73852643,-335.2614736,-7.564981631,-9.339951504,-369.3399515
2262500000,-6.943140036,34.95858905,-685.0414109,-8.013297865,22.15775747,-337.8422425,-7.366345426,23.06526546,-336.9347345,-8.860718318,-14.4322859,-374.4322859
2275000000,-5.532148396,35.95713935,-684.0428607,-8.327025683,28.8570534,-331.1429466,-7.689889082,22.25609029,-337.7439097,-9.322345515,-24.31430768,-384.3143077
2287500000,-6.308388357,26.37685109,-693.6231489,-9.287084492,23.96298757,-336.0370124,-7.689169446,31.06885494,-328.9311451,-8.482230174,-23.66637072,-383.6663707
2300000000,-5.991668978,33.15314344,-686.8468566,-8.6471196,16.91431883,-343.0856812,-8.260490406,28.98874582,-331.0112542,-7.591254902,-19.42915313,-379.4291531
2312500000,-5.205642109,24.1238191,-695.8761809,-8.852273907,20.73848989,-339.2615101,-8.408860752,29.84185748,-330.1581425,-8.713893118,-21.1777432,-381.1777432
2325000000,-6.790709237,19.34420416,-700.6557958,-8.654241756,25.07303295,-334.926967,-8.16814628,32.8232861,-327.1767139,-7.406763063,-25.04867898,-385.048679
2337500000,-4.055153683,9.408858422,-710.5911416,-9.541002247,26.28248619,-333.7175138,-7.600057338,19.61423943,-340.3857606,-7.998706135,-28.85062624,-388.8506262
2350000000,-4.991871125,16.66871895,-703.331281,-9.600354865,26.62122147,-333.3787785,-5.840522709,21.16924821,-338.8307518,-9.459989831,-32.74836821,-392.7483682
2362500000,-13.84507525,-46.26064698,-766.260647,-8.492943997,-30.09510382,-390.0951038,-8.98736744,47.63589662,-312.3641034,-7.683343169,-121.5168843,-481.5168843
2375000000,-5.572767046,11.55480668,-708.4451933,-9.154174965,16.41714139,-343.5828586,-5.819950631,20.92302598,-339.076974,-8.900529999,-40.8043479,-400.8043479
2387500000,-5.337664731,0.809234855,-719.1907651,-7.666843182,17.08908793,-342.9109121,-6.463149771,12.91975221,-347.0802478,-9.477211477,-48.35471895,-408.354719
2400000000,-5.083837148,2.794170177,-717.2058298,-7.580351911,15.73619353,-344.2638065,-7.136340833,7.356880036,-352.64312,-12.28223252,-44.47369322,-404.4736932
2412500000,-5.633380415,9.512878935,-710.4871211,-7.552288795,10.49078786,-349.5092121,-5.952076981,-1.50190792,-361.5019079,-11.2489519,-43.38967227,-403.3896723
2425000000,-5.727833369,2.672799802,-717.3272002,-8.397621599,8.007610494,-351.9923895,-5.755980175,4.412753359,-355.5872466,-11.70882831,-64.61368863,-424.6136886
2437500000,-7.502703559,0.18215124,-719.8178488,-7.891961426,-4.759721424,-364.7597214,-6.360483438,5.641443169,-354.3585568,-13.1513349,-29.96782454,-389.9678245
2450000000,-6.383665124,-10.09248166,-730.0924817,-7.273832031,0.6835661,-359.3164339,-7.03467478,2.494646825,-357.5053532,-8.366636127,-46.85154742,-406.8515474
2462500000,-8.728884404,-10.19688464,-730.1968846,-6.419498777,0.930695413,-359.0693046,-7.451386437,-7.930053129,-367.9300531,-10.17225123,-53.64241805,-413.6424181
2475000000,-6.23114275,-0.743622652,-720.7436227,-8.72579735,6.870748876,-353.1292511,-7.593998623,-11.59467418,-371.5946742,-12.9500692,-46.15334304,-406.153343
2487500000,-7.508969798,4.1824614,-715.8175386,-9.763339828,-2.463888403,-362.4638884,-6.570430783,-12.66499213,-372.6649921,-13.52585805,-45.34273171,-405.3427317
