Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
825000000,-20.053595115727116,97.23713805671287,-262.76286194328713,-10.01386690039366,-111.24273059479926,-111.24273059479926,-11.00924266675885,-109.20168293650106,-109.20168293650106,-5.1777165296295244,-35.051498828512656,-35.051498828512656
837500000,-15.725494788957386,93.02986015316918,-266.9701398468308,-10.345592715671888,-102.6124326830983,-102.6124326830983,-9.542905994455117,-113.41914752217535,-113.41914752217535,-6.033974002685229,-34.958014559405,-34.958014559405
850000000,-16.830811738591066,98.55273345977605,-261.44726654022395,-10.646917760751203,-104.12297118529187,-104.12297118529187,-8.345279017446128,-109.5488006653436,-109.5488006653436,-5.655284026982224,-44.729914987868135,-44.729914987868135
862500000,-16.01721547229636,89.52006052739785,-270.47993947260215,-10.454425906927334,-111.76242070912468,-111.76242070912468,-7.321940687332246,-105.03781132305058,-105.03781132305058,-6.122349185482458,-47.586366268052416,-47.586366268052416
875000000,-15.973882178746601,60.84003546348623,-299.15996453651377,-9.085315713789914,-116.59632242277947,-116.59632242277947,-7.36036817257439,-100.5668293065346,-100.5668293065346,-5.378292111320788,-47.41623604041136,-47.41623604041136
887500000,-14.951561703592615,52.86493095000538,-307.1350690499946,-7.386541892875725,-116.22511592811439,-116.22511592811439,-7.857791130773505,-102.9705905902513,-102.9705905902513,-5.900573881565747,-51.887941949148264,-51.887941949148264
900000000,-13.41504086220506,43.226080959885664,-316.7739190401143,-6.771702848849873,-110.34150400890478,-110.34150400890478,-7.836245217892058,-113.20384802377059,-113.20384802377059,-6.603619627001372,-47.97761231144498,-47.97761231144498
912500000,-13.173647183713035,41.6879597686437,-318.3120402313563,-6.6023563679929715,-109.03112586207078,-109.03112586207078,-6.847393170218586,-119.13072343468895,-119.13072343468895,-8.163112640513075,-55.24426498778621,-55.24426498778621
925000000,-13.093111981651692,37.105142384532,-322.894857615468,-7.599443073669048,-113.193361811554,-113.193361811554,-5.733751246517315,-122.62851433189401,-122.62851433189401,-7.392674147072251,-58.85311084569481,-58.85311084569481
937500000,-12.194652892401495,32.416640726543626,-327.5833592734564,-7.690378427487108,-123.04457499079646,-123.04457499079646,-5.018476117965649,-121.65026699049085,-121.65026699049085,-7.609813156486189,-61.950306755050924,-61.950306755050924
950000000,-12.043820815838284,15.454127269070694,-344.5458727309293,-6.705038417177231,-129.74501671485945,-129.74501671485945,-5.077149726725176,-119.04860224461103,-119.04860224461103,-7.885018848037452,-61.79314354723535,-61.79314354723535
962500000,-13.225371093543263,11.524874724345038,-348.475125275655,-5.703995084241718,-132.36905474153596,-132.36905474153596,-5.6949574109729175,-120.27909157522592,-120.27909157522592,-8.199484543485292,-59.37534999768634,-59.37534999768634
975000000,-11.499865028432538,10.100167001844618,-349.8998329981554,-4.909431440895068,-129.35722019021935,-129.35722019021935,-6.22949563780744,-127.51355787173969,-127.51355787173969,-9.901510066529687,-66.66881728140204,-66.66881728140204
987500000,-12.45060737175663,14.103764218631353,-345.89623578136866,-5.417938384244813,-126.3128881291225,-126.3128881291225,-5.6707797024372635,-135.30146691418528,-135.30146691418528,-10.198714271255655,-69.56965488055211,-69.56965488055211
1000000000,-12.696424466453797,10.535396441589342,-349.46460355841066,-6.205181299932847,-128.05150406161425,-128.05150406161425,-5.0502587694177965,-140.4552345679113,-140.4552345679113,-10.486628687630112,-72.95348494392395,-72.95348494392395
1012500000,-11.664389993439501,1.2469294580107435,-358.75307054198925,-6.608059739630416,-135.3215857227632,-135.3215857227632,-4.303543571603848,-140.9976738124732,-140.9976738124732,-10.742663694285891,-73.78091157922277,-73.78091157922277
1025000000,-12.824071784594082,-6.758108899674416,-366.7581088996744,-6.189203105283037,-143.88774090401802,-143.88774090401802,-3.9125174920339467,-139.70858660996606,-139.70858660996606,-10.70524702187248,-76.53810181437586,-76.53810181437586
1037500000,-11.491762016976065,-10.184918770915734,-370.1849187709157,-5.353136432914516,-147.61652267858653,-147.61652267858653,-4.352986556000252,-138.7880679315861,-138.7880679315861,-10.582103877996193,-70.32631915160013,-70.32631915160013
1050000000,-11.196264788307671,-9.096377079207576,-369.09637707920757,-4.676689495872498,-147.26659449909565,-147.26659449909565,-4.784752258479222,-142.3252321715618,-142.3252321715618,-13.46261212191302,-48.32332922923581,-48.32332922923581
1062500000,-12.028487303897496,-13.84257260281009,-373.8425726028101,-4.074712848783467,-145.38058314432575,-145.38058314432575,-4.82652632590742,-148.3089905630179,-148.3089905630179,-12.97509465451836,-83.34142232348228,-83.34142232348228
1075000000,-11.881335684423577,-18.963371984768077,-378.96337198476806,-4.519776864300999,-144.504021604201,-144.504021604201,-4.442110713545586,-154.24055525241124,-154.24055525241124,-13.529283765038851,-89.22193272963077,-89.22193272963077
1087500000,-12.296982457155785,-21.128572185680973,-381.128572185681,-4.660943572211205,-150.31392606055255,-150.31392606055255,-3.9592436899241874,-157.9220416374002,-157.9220416374002,-14.73953891972183,-88.25546794869904,-88.25546794869904
1100000000,-12.787751361174944,-31.352059046426838,-391.35205904642686,-4.462023675389028,-155.18725927583822,-155.18725927583822,-3.611094616717672,-158.21595756032434,-158.21595756032434,-12.444582875322748,-99.51844672327186,-99.51844672327186
1112500000,-13.63351038810179,-31.774266380041674,-391.7742663800417,-4.178514437632807,-160.1294849387672,-160.1294849387672,-3.493627845566076,-159.64159748018406,-159.64159748018406,-12.04253013163594,-99.60450923624818,-99.60450923624818
1125000000,-13.889404323108234,-33.92035975672612,-393.9203597567261,-4.075266140137397,-162.8840020583139,-162.8840020583139,-3.7756292487731127,-165.56874643877467,-165.56874643877467,-14.790641162940625,-113.61149396986046,-113.61149396986046
1137500000,-13.794992570945938,-37.015744893071,-397.015744893071,-3.779505474724378,-166.2117988729469,-166.2117988729469,-3.7810843359441897,-166.6612280240685,-166.6612280240685,-15.575908475346242,-107.92001529107141,-107.92001529107141
1150000000,-14.73580925168752,-38.21982821911772,-398.21982821911774,-3.6914398343518484,-169.54767924157025,-169.54767924157025,-3.800801989640679,-168.30944403591178,-168.30944403591178,-14.060592033594846,-115.35322914967907,-115.35322914967907
1162500000,-15.719548932490074,-46.25752540496723,-406.2575254049672,-3.670302542447667,-172.17582545435616,-172.17582545435616,-3.8724113740620485,-171.60521223603138,-171.60521223603138,-15.165322133817877,-108.35981010788235,-108.35981010788235
1175000000,-15.82307914777572,-58.02495484258459,-418.0249548425846,-3.861148805709664,-175.56267926830958,-175.56267926830958,-4.111075302564067,-176.75830282290573,-176.75830282290573,-16.632332903037536,-124.25841817479463,-124.25841817479463
1187500000,-15.043265114950836,-66.29723969018077,-426.2972396901808,-4.012147633504639,-178.87712525103788,-178.87712525103788,-4.017636996483919,-179.94526217357043,-179.94526217357043,-13.894753237849597,-135.4894902927091,-135.4894902927091
1200000000,-15.166132771331078,-68.8619650354387,-428.8619650354387,-3.897884180817763,178.6205146254564,-181.3794853745436,-3.994177872270196,177.24444675299424,-182.75555324700576,-13.774519761094533,-129.29356325913312,-129.29356325913312
1212500000,-14.262862925603045,-73.16734661632057,-433.1673466163206,-3.887209214331078,175.47881606090777,-184.52118393909223,-3.9323343799135646,173.34290110726272,-186.65709889273728,-13.241497695354838,-117.30476114558303,-117.30476114558303
1225000000,-15.364008170311699,-78.58698482497586,-438.58698482497584,-4.0928004542667615,172.38785494204177,-187.61214505795823,-4.098591798911862,171.23433083479006,-188.76566916520994,-13.51868940715648,-127.5777127591663,-127.5777127591663
1237500000,-15.970650538764135,-84.74645439631081,-444.7464543963108,-4.090221120429133,170.2479206650067,-189.7520793349933,-4.231961181310279,169.85933764910067,-190.14066235089933,-14.024581872091286,-132.91724456742782,-132.91724456742782
1250000000,-15.065805564128148,-90.94598058488874,-450.94598058488873,-3.973373574942806,164.98686262420506,-195.01313737579494,-3.937110081447568,167.09482543476133,-192.90517456523867,-13.610645436442383,-122.75613761991335,-122.75613761991335
1262500000,-14.376065567633383,-100.75191958533757,-460.7519195853376,-3.883143436334164,164.9501624958588,-195.0498375041412,-4.36117241810747,166.09789694761767,-193.90210305238233,-13.453793265443126,-138.12850044826067,-138.12850044826067
1275000000,-14.508555874900214,-104.02255165342021,-464.02255165342024,-3.956812640169212,163.97893512066358,-196.02106487933642,-4.400890265054162,162.91961339109443,-197.08038660890557,-12.792434728340254,-127.66641310263732,-127.66641310263732
1287500000,-13.984115881452354,-105.07053524848449,-465.0705352484845,-4.514140391920058,161.2847786187485,-198.7152213812515,-4.691700301707872,158.492223258814,-201.507776741186,-12.217831447850644,-125.97849701721898,-125.97849701721898
1300000000,-13.963570735140003,-113.18291906725132,-473.1829190672513,-4.932439639012665,158.0235907248502,-201.9764092751498,-4.610220898338528,152.6589257297855,-207.3410742702145,-13.669681736720134,-120.17615191636905,-120.17615191636905
1312500000,-13.952787787371827,-115.49438709754644,-475.49438709754645,-4.769828988538332,154.89869933406123,-205.10130066593877,-3.9677243323315703,149.63121997412188,-210.36878002587812,-15.493703214406464,-122.6922088432265,-122.6922088432265
1325000000,-14.326992494547637,-120.84763018385334,-480.8476301838533,-4.526110125432626,150.63985707254542,-209.36014292745458,-3.817913403016987,149.70856544016692,-210.29143455983308,-12.720708594360469,-131.33183466433346,-131.33183466433346
1337500000,-13.001860927261573,-125.24131101778607,-485.2413110177861,-3.571898224332495,152.11934109974888,-207.88065890025112,-4.172225188163512,151.90148286461715,-208.09851713538285,-11.903181240998379,-137.38567669806682,-137.38567669806682
1350000000,-12.93425624870294,-116.12975666600084,-476.12975666600084,-3.6689305025129637,155.3397929956598,-204.6602070043402,-5.16830856790973,151.49725507503626,-208.50274492496374,-12.297263213668828,-122.48182814552219,-122.48182814552219
1362500000,-12.890062116194358,-118.65651777986756,-478.65651777986756,-4.637665375613472,152.51299651061885,-207.48700348938115,-5.631369227259567,144.67966430843296,-215.32033569156704,-12.969384538260782,-106.2227835998698,-106.2227835998698
1375000000,-13.488809008191563,-125.57959791512926,-485.5795979151293,-5.253236031793187,145.89990656986726,-214.10009343013274,-5.014904025844364,137.48356308576348,-222.51643691423652,-14.51609709612595,-129.67605834653327,-129.67605834653327
1387500000,-12.889966670606029,-139.96901648832682,-499.9690164883268,-4.468217060153002,137.8304005569728,-222.1695994430272,-4.3585959357451145,136.5705995757965,-223.4294004242035,-13.361721244230424,-135.777995516537,-135.777995516537
1400000000,-12.371216295844258,-139.99280697206774,-499.99280697206774,-3.404676337749162,134.03975288814783,-225.96024711185217,-3.8318685785020907,139.91299132887698,-220.08700867112302,-13.547394103997618,-127.92964667461507,-127.92964667461507
1412500000,-12.168533526718742,-145.3825035386025,-505.38250353860246,-3.428834737318714,136.823055773081,-223.176944226919,-4.358774741666284,142.67932082190222,-217.32067917809778,-11.36572538630591,-118.85754988416738,-118.85754988416738
1425000000,-13.460271413550636,-147.2991599499218,-507.2991599499218,-4.668163362822194,136.4276240516199,-223.5723759483801,-5.2397201319936135,137.30567070801635,-222.69432929198365,-12.27827241933473,-129.69925731741702,-129.69925731741702
1437500000,-13.200275714758058,-148.21223248380304,-508.21223248380306,-5.5660942798805335,131.51584849742923,-228.48415150257077,-5.453898579619746,127.58146980900892,-232.41853019099108,-13.266590933269908,-128.58524612210832,-128.58524612210832
1450000000,-12.689205088705046,-159.50121375382977,-519.5012137538298,-5.423679725238541,120.50228111600367,-239.49771888399633,-4.519998279405434,119.99510815697118,-240.00489184302882,-14.276139913225856,-128.25049115330518,-128.25049115330518
1462500000,-12.609967036011566,-158.22705661349062,-518.2270566134906,-4.563746739041829,115.68979284009224,-244.31020715990775,-3.5557675138712312,120.42888495441672,-239.57111504558327,-14.122620487379187,-124.9842957214488,-124.9842957214488
1475000000,-14.426503918746542,-157.47277639185972,-517.4727763918597,-4.142584014366844,120.99998147977271,-239.0000185202273,-3.610049266032998,122.87603920615157,-237.12396079384843,-12.200967198788282,-126.80109875691346,-126.80109875691346
1487500000,-15.01580978223566,-178.1425070821566,-538.1425070821566,-4.924550632327879,125.92472954541947,-234.07527045458053,-4.252349415381803,125.07076430104786,-234.92923569895214,-12.194793067557427,-140.3450788230598,-140.3450788230598
1500000000,-17.869625189044687,-179.7914671625383,-539.7914671625383,-6.174936220206767,125.02896835640244,-234.97103164359754,-5.377396219388647,117.87280234776318,-242.12719765223682,-14.193630373366172,-124.69487039764041,-124.69487039764041
1512500000,-16.306297724208378,178.43397322027977,-541.5660267797202,-7.106740051224443,115.99610725051987,-244.00389274948014,-5.916743629112067,106.13881671184392,-253.8611832881561,-12.939666896669472,-143.92065373956888,-143.92065373956888
1525000000,-18.21203011274957,160.99255584195927,-559.0074441580407,-6.765350339397096,106.69221906227645,-253.30778093772355,-5.543628464596091,98.36141489588042,-261.63858510411956,-14.753337336747524,-152.7330822792366,-152.7330822792366
1537500000,-16.139039855836433,162.5776218428103,-557.4223781571898,-5.555085753584555,103.03859969836692,-256.9614003016331,-4.69299394943782,97.33368735767871,-262.66631264232126,-14.816305457076925,-141.8440880580277,-141.8440880580277
1550000000,-17.19914196800509,154.1311800653575,-565.8688199346425,-4.858509042344451,104.41469487410384,-255.58530512589616,-4.639674975337874,99.94215484897798,-260.05784515102204,-13.183293812689133,-158.461886833847,-158.461886833847
1562500000,-16.7854153264421,121.557540510559,-598.442459489441,-4.925371505700896,107.46564750916426,-252.53435249083574,-5.141970422297182,103.346119924683,-256.65388007531703,-12.718951737730679,-138.4158813148275,-138.4158813148275
1575000000,-13.733329786249776,-148.53423573124405,-508.53423573124405,-4.114004518282279,117.71983851375936,-242.28016148624064,-10.299093931597984,107.96542383369345,-252.03457616630655,-0.8549826538523622,80.06021843519653,-279.93978156480347
1587500000,-16.51094467026706,114.45860528340606,-605.5413947165939,-6.908894625785415,100.33957041380927,-259.66042958619073,-7.126428192564161,93.31451682575006,-266.68548317424995,-11.605135968367971,-168.39822982579273,-168.39822982579273
1600000000,-16.096661726620795,117.5055667224351,-602.4944332775649,-7.254742173169327,90.70819844194149,-269.2918015580585,-7.1450976669003365,84.63553091108969,-275.3644690889103,-10.072762163520286,-173.23281068623757,-173.23281068623757
1612500000,-21.449359927656396,111.88013004577027,-608.1198699542297,-6.3108319734499405,82.39679871153251,-277.6032012884675,-6.541440602188995,76.26034983595169,-283.7396501640483,-9.785885960688452,174.10428593524682,-185.89571406475318
1625000000,-16.677510999356272,75.61027930670937,-644.3897206932907,-6.164440022287613,79.91660733021588,-280.08339266978413,-5.805575291467582,76.42401473353539,-283.5759852664646,-9.770039193433318,-175.74844506480795,-175.74844506480795
1637500000,-14.76039580751895,79.30123319205622,-640.6987668079438,-5.8220093797090025,82.09063669435163,-277.90936330564836,-5.8567043582952,79.54004927446536,-280.45995072553467,-10.437922286916002,174.8402938092889,-185.1597061907111
1650000000,-13.221554047985332,76.1750474558051,-643.824952544195,-7.016642005181546,87.51953285409672,-272.4804671459033,-7.0376148671246375,80.03969474749802,-279.960305252502,-9.423053479480197,173.26895463293565,-186.73104536706435
1662500000,-13.468650368260668,82.34379591137575,-637.6562040886242,-8.648416956595435,84.72863013154188,-275.2713698684581,-8.525849015945592,76.14849418936144,-283.85150581063857,-9.185613419052864,170.14736683768447,-189.85263316231553
1675000000,-13.732033616174366,64.2833157993699,-655.7166842006301,-9.702765769576697,80.0571990180789,-279.9428009819211,-9.55759376294229,66.7307339893877,-293.2692660106123,-7.075943798257812,162.44614592242675,-197.55385407757325
1687500000,-14.335191559958298,62.910916372295695,-657.0890836277043,-9.997402814139955,69.51922446465399,-290.480775535346,-10.030031042302587,58.39496145372594,-301.60503854627405,-6.9679573339262895,158.497969871432,-201.502030128568
1700000000,-14.629087536159467,59.21254267465973,-660.7874573253403,-10.054454985913939,63.703553900897745,-296.29644609910224,-10.199363770347986,55.816003728641796,-304.1839962713582,-7.436199610856239,158.8156721441014,-201.1843278558986
1712500000,-13.119298776378463,52.24344191458468,-667.7565580854153,-10.03350947397302,67.70964297426686,-292.29035702573316,-10.217855399753331,57.77352117514532,-302.22647882485467,-6.370774198333741,153.35042422969488,-206.64957577030512
1725000000,-13.393828945860955,52.03907919117298,-667.960920808827,-10.882547988536242,71.26496752404955,-288.73503247595045,-11.136080690416744,64.31427790203797,-295.685722097962,-6.692103006124054,149.58072750529428,-210.41927249470572
1737500000,-13.592759092107684,47.43468878738793,-672.5653112126121,-12.000927015089744,76.88687292362482,-283.1131270763752,-12.407876330872208,69.88430886713498,-290.11569113286504,-5.572078308661186,140.37878445077828,-219.62121554922172
1750000000,-14.901501445376649,52.446884325599974,-667.5531156744,-13.865440996507107,77.78804674905146,-282.21195325094857,-14.295570145310517,72.20996216581803,-287.790037834182,-3.9077752807660233,138.6940576831283,-221.3059423168717
1762500000,-16.751354384410007,46.48789166264179,-673.5121083373582,-14.80963622839381,77.95690573334278,-282.04309426665725,-15.587185747755683,71.17969337530222,-288.82030662469776,-4.045927286947478,140.1759392736103,-219.8240607263897
1775000000,-17.427474175862784,69.20435426418636,-650.7956457358137,-15.169481133444453,74.52704117793692,-285.4729588220631,-15.854825230066144,71.6890671746611,-288.3109328253389,-4.510078413268241,144.49116703916022,-215.50883296083978
1787500000,-18.71119939870225,57.82569722431575,-662.1743027756843,-14.436512993758717,76.05907078692225,-283.94092921307777,-15.069393029889863,74.38870513234683,-285.61129486765316,-4.142918987718371,135.44885291840853,-224.55114708159147
1800000000,-22.709350916630136,49.73306341544564,-670.2669365845544,-12.90892420543618,79.93908306268192,-280.0609169373181,-14.191925083913473,77.77304276429373,-282.22695723570627,-4.675871915024055,127.66772910030602,-232.33227089969398
1812500000,-21.760883570927994,107.46348396010605,-612.536516039894,-11.46624502782348,96.4921140224273,-263.5078859775727,-13.370925450299268,92.00014725981158,-267.99985274018843,-4.0612383639025875,121.55972730544381,-238.4402726945562
1825000000,-25.325402147860846,53.676509876944294,-666.3234901230558,-11.017931226764887,104.82333219322689,-255.1766678067731,-13.034356938436158,103.47312846016129,-256.5268715398387,-2.4518152367514405,117.09282269085743,-242.90717730914258
1837500000,-24.212024038820076,150.3089310083655,-569.6910689916344,-11.52121972436113,115.8688669590627,-244.1311330409373,-13.831040733457051,110.04103072295644,-249.95896927704356,-1.7738825590031027,116.52908872680209,-243.4709112731979
1850000000,-24.765685701400614,-177.7730943791033,-537.7730943791033,-11.965246215315524,108.53592004273224,-251.46407995726776,-14.549099908586731,105.75088043135368,-254.24911956864634,-2.6448603550944756,114.72134574240062,-245.27865425759938
1862500000,-18.38098518213802,174.69538187309251,-545.3046181269075,-11.94184913499389,105.56420732569151,-254.4357926743085,-14.461440369013605,102.99910792498343,-257.00089207501657,-3.654727957475502,112.56430363313343,-247.43569636686658
1875000000,-18.59226370550577,174.365080400736,-545.634919599264,-10.21832462703218,95.97764235508345,-264.02235764491655,-13.337741348280304,94.9413440119292,-265.05865598807077,-4.838365313553395,105.77853456118932,-254.2214654388107
1887500000,-14.403985607319898,175.862830908469,-544.137169091531,-9.388663251245044,96.70038538744924,-263.2996146125507,-11.749759530253598,99.2217237083981,-260.7782762916019,-3.8661861307145577,90.22347720669579,-269.7765227933042
1900000000,-16.473568459327463,164.18854139177182,-555.8114586082281,-8.136713617391287,104.39140412651837,-255.60859587348165,-10.780533569549355,103.95638353078432,-256.0436164692157,-2.900447887346183,84.74502201930727,-275.25497798069273
1912500000,-13.578685839533012,168.90981394995185,-551.0901860500481,-7.8209489895526705,108.81775085010504,-251.18224914989497,-10.856997816769262,108.98476644095643,-251.01523355904357,-3.164568503756616,89.46625451582973,-270.53374548417025
1925000000,-11.344532854690872,159.01346829511078,-560.9865317048892,-8.478416299590391,104.28306545907822,-255.71693454092178,-11.189899558251508,109.4533420417018,-250.5466579582982,-1.3692288676139266,85.70253849282575,-274.29746150717426
1937500000,-10.18099263495326,169.12183296779935,-550.8781670322006,-8.86022881353221,96.8693998290017,-263.1306001709983,-11.72605763890594,101.12843591584914,-258.87156408415086,-3.3454989088567446,84.08546260081175,-275.91453739918825
1950000000,-10.030876689481222,161.8767989641561,-558.1232010358439,-9.13538936244109,84.8880185414578,-275.11198145854223,-10.648933894290247,91.52250276768284,-268.47749723231715,-5.483858789030855,74.84264109813708,-285.15735890186295
1962500000,-11.788409298228153,150.69861700190523,-569.3013829980948,-7.8814885277243825,79.95032749958162,-280.0496725004184,-9.07992030532569,88.78594009296624,-271.21405990703374,-4.642939315992652,63.19192293653947,-296.80807706346053
1975000000,-11.203177656045423,167.02200432941163,-552.9779956705884,-7.087064937059649,80.33382865461388,-279.66617134538615,-7.955362175922391,88.18355689472693,-271.81644310527304,-5.38110377008503,52.518188869917154,-307.48181113008286
1987500000,-8.883365356835457,158.38500735870534,-561.6149926412946,-6.007772200853401,82.11863934665212,-277.8813606533479,-6.925635149214736,97.03079892226688,-262.96920107773315,-3.3613111102056505,56.80676011873757,-303.19323988126246
2000000000,-10.642249294494823,153.08854592763458,-566.9114540723654,-7.025567579158797,81.60385179172296,-278.39614820827705,-7.7851383138058505,97.50156297441956,-262.4984370255804,-3.704043610574319,55.691011642541575,-304.3089883574584
2012500000,-8.42446459846892,149.0697389009147,-570.9302610990853,-7.3881500032052045,77.08446714455066,-282.9155328554493,-8.635699441886151,92.27784377872459,-267.72215622127544,-4.699034067266846,53.74404422068505,-306.25595577931495
2025000000,-7.886488257987015,141.6464860112698,-578.3535139887302,-7.491288769191234,67.70962003190944,-292.2903799680906,-8.75107298655082,83.72940866512735,-276.2705913348726,-4.375540436736002,42.28247666592168,-317.71752333407835
2037500000,-9.148899113969005,138.1094987474675,-581.8905012525324,-6.792686919246888,59.9831138995647,-300.0168861004353,-8.194627841613185,76.3639325767863,-283.6360674232137,-5.221304379685253,36.93385843705961,-323.0661415629404
