Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
812500000,-15.706434945413843,105.12710769835233,-254.87289230164765,-2.427079251838729,125.23349302384412,-234.76650697615588,-2.4314801080743775,136.3354152634227,-223.6645847365773,-19.047940276697584,98.87231593164884,-261.1276840683512
825000000,-15.98907810351511,87.33064268926904,-272.66935731073096,-1.7884944239756149,125.52053317640485,-234.47946682359515,-3.1150465006472876,130.2317571570756,-229.7682428429244,-17.987220780805334,93.68191857278785,-266.3180814272122
837500000,-15.531063143633235,91.36236971883466,-268.63763028116534,-1.7819161819807352,127.85398837519166,-232.14601162480835,-3.1652073418225686,119.56740081824466,-240.43259918175534,-15.107102636534933,83.86944985415835,-276.13055014584165
850000000,-15.573211279245886,87.11346107881214,-272.8865389211879,-2.6813093822742347,125.53723582203949,-234.4627641779605,-2.440017479281532,112.52834692627417,-247.47165307372583,-15.7394168351803,63.42383442991766,-296.57616557008237
862500000,-14.58188359393937,94.46070305862925,-265.53929694137076,-3.215588605336466,119.00084746798208,-240.99915253201792,-1.3256519937041833,112.22564009690969,-247.77435990309033,-15.281701660489876,77.36509692155755,-282.63490307844245
875000000,-15.176471695704084,55.59071710417838,-304.4092828958216,-3.0199882157266833,108.29667554548315,-251.70332445451686,-1.4957810145743953,112.9686925533363,-247.0313074466637,-12.666949175167446,62.79783340163199,-297.202166598368
887500000,-13.866023240413195,52.33086779066447,-307.66913220933554,-1.94743514639609,101.13129242060374,-258.86870757939624,-2.1782195364834833,111.77147661191837,-248.2285233880816,-14.512895788776525,66.7054375584084,-293.2945624415916
900000000,-13.956547667686888,54.38205459275918,-305.6179454072408,-1.0836248718567862,100.49794586350403,-259.502054136496,-3.2326965365844025,104.09228971435365,-255.90771028564635,-12.056545214091631,52.26468842399496,-307.735311576005
912500000,-12.187487390727991,41.830659873301975,-318.16934012669805,-1.513753435533306,100.62435833771741,-259.3756416622826,-3.4031174823844617,93.50234076413156,-266.49765923586847,-12.374441379669364,43.91732620049476,-316.08267379950524
925000000,-13.401349569862088,38.808219090071326,-321.1917809099287,-2.6838888647344095,96.05610143520826,-263.94389856479177,-2.7308871813481472,84.55487110774804,-275.44512889225194,-11.861271661177295,32.03760684613142,-327.96239315386856
937500000,-12.431966305845137,37.99286238123039,-322.0071376187696,-3.310764821158819,85.7846271249355,-274.21537287506453,-1.836964584475306,82.17455479629959,-277.8254452037004,-10.228075238415851,40.96193951048532,-319.0380604895147
950000000,-11.724611637395025,20.152290595364406,-339.84770940463557,-3.1538330641607675,75.23822324543995,-284.76177675456006,-1.7612194649978221,84.00509350788288,-275.99490649211714,-11.025579087470883,32.24747879485859,-327.7525212051414
962500000,-12.301830660916306,19.298118612264695,-340.7018813877353,-2.3664849092260782,70.06565328533387,-289.93434671466616,-2.527455219084931,85.45607413443115,-274.54392586556884,-12.66581838662621,35.73120405636565,-324.26879594363436
975000000,-11.311649140145406,12.323273971062957,-347.676726028937,-1.8026500827169667,71.78006317605525,-288.21993682394475,-3.769232384225969,79.7274770207396,-280.27252297926043,-12.771341448002076,31.285582500136933,-328.7144174998631
987500000,-12.6992081239978,11.647289445551724,-348.35271055444827,-2.290914008627763,73.2972349237761,-286.7027650762239,-4.130724477980899,69.18888102329909,-290.8111189767009,-11.438342935339918,18.433202848877617,-341.5667971511224
1000000000,-11.731044613428105,12.188755191423127,-347.8112448085769,-3.7273451538608726,73.17822422031988,-286.82177577968014,-3.726766935722214,59.33030555194445,-300.66969444805557,-11.230584311844138,15.946995896147696,-344.0530041038523
1012500000,-11.8543808812565,-0.7215191302201699,-360.72151913022014,-4.690951091042193,64.76493823461473,-295.23506176538524,-2.886112450151344,56.2129154173563,-303.78708458264373,-10.410968978400756,13.854460186045637,-346.1455398139544
1025000000,-12.799717900933116,-9.056761384328334,-369.05676138432835,-4.612501823307711,54.23899597391333,-305.76100402608665,-2.2776721192105094,57.89827363506495,-302.1017263649351,-11.227675000937625,13.5740858491269,-346.4259141508731
1037500000,-11.645684544762197,-5.5175367090777225,-365.5175367090777,-3.768342670442733,48.43782888442228,-311.5621711155777,-2.562033987936596,60.147757352893954,-299.85224264710604,-11.367385187455133,14.918762454886798,-345.0812375451132
1050000000,-9.001206700339567,-6.930391660959359,-366.93039166095934,-2.6157242974288906,46.10225953726986,-313.89774046273016,-3.252220989024253,55.165336198579745,-304.8346638014203,-9.075637768708404,72.4403577919757,-287.5596422080243
1062500000,-11.752461495512986,-9.230966059160362,-369.2309660591604,-2.6363559642867767,49.12261014848897,-310.87738985151105,-4.247718539281429,51.577945014470636,-308.42205498552937,-10.97352553685047,6.891570764306169,-353.10842923569385
1075000000,-10.912636220139333,-14.965898396005084,-374.96589839600506,-3.2734834350486555,50.94152055450714,-309.0584794454929,-4.358995990096342,42.87208608851426,-317.12791391148573,-12.015572104776147,-7.784845818401118,-367.7848458184011
1087500000,-11.835014601324641,-21.750465338998563,-381.75046533899854,-3.823361070190004,45.39457746478871,-314.6054225352113,-3.9104365887447505,36.765115374961006,-323.234884625039,-12.24060422439441,-2.160104405415086,-362.1601044054151
1100000000,-12.148435999711438,-22.306586797211846,-382.3065867972118,-4.022620894141666,37.3961690804416,-322.6038309195584,-3.3685924912094958,34.39316481250037,-325.60683518749966,-13.578777211982263,-7.835126711957189,-367.8351267119572
1112500000,-13.083352728341644,-30.753133100764757,-390.7531331007648,-3.4612789342977384,30.898114878737864,-329.1018851212621,-3.1255279939963145,34.154790039564354,-325.8452099604356,-15.466734571489633,-23.757432742255734,-383.75743274225573
1125000000,-12.826739370432048,-34.43000982059788,-394.4300098205979,-3.7213808105776405,29.277421222435557,-330.7225787775644,-3.5790827845463307,28.318959925285288,-331.6810400747147,-15.132762684026504,-26.58707471087388,-386.5870747108739
1137500000,-13.150692583475292,-34.7356971480143,-394.7356971480143,-3.300494653580044,23.852596897551365,-336.1474031024486,-3.3172395513276562,26.01366726876011,-333.9863327312399,-16.36299065852831,-33.76139340558142,-393.76139340558143
1150000000,-13.212815764726056,-31.339562427349275,-391.3395624273493,-3.331472767916182,21.135922277990417,-338.8640777220096,-3.5026746857922952,24.8830497424791,-335.1169502575209,-15.408081677551845,-40.62749620514037,-400.62749620514035
1162500000,-15.386039473760384,-43.356398763157166,-403.3563987631572,-3.314047119545205,17.410296583023,-342.589703416977,-3.7325681048036334,22.110169854549852,-337.88983014545016,-13.40063029399808,-42.70055525663656,-402.70055525663656
1175000000,-15.192708428159028,-58.67695227601708,-418.67695227601706,-3.468364486534596,15.058009865411954,-344.941990134588,-4.180573829383744,16.06930034450796,-343.93069965549205,-18.90338926851022,-52.23811907240094,-412.23811907240093
1187500000,-14.92188112664703,-61.01562677600877,-421.0156267760088,-4.030354234526935,11.413104038804864,-348.5868959611951,-4.072467092087853,11.005306156179717,-348.9946938438203,-18.20684744919027,-56.30204977986184,-416.3020497798618
1200000000,-14.4555755091646,-62.01626662981401,-422.016266629814,-4.136119680651271,8.004729944539605,-351.9952700554604,-3.9766368418185656,6.83089667634594,-353.16910332365404,-17.002995753311254,-67.51240240854888,-427.5124024085489
1212500000,-14.343649469657171,-66.23834365627567,-426.2383436562757,-4.196992570237722,3.8494423075620814,-356.1505576924379,-3.8746857148348934,2.6599158323411465,-357.34008416765886,-14.16394467374036,-74.77837954482364,-434.7783795448236
1225000000,-16.785911139345394,-68.66744275999714,-428.66744275999713,-4.141445040291808,-1.7735114869911637,-361.77351148699114,-3.856022713770044,1.651264144528956,-358.34873585547103,-14.33762740968415,-72.13794684457366,-432.13794684457366
1237500000,-16.56587553543797,-83.47914564024917,-443.47914564024916,-4.12638472363039,-2.3953657255079075,-362.39536572550793,-4.261111928554315,0.9373427178833936,-359.0626572821166,-16.249192880455183,-80.0533464067216,-440.05334640672163
1250000000,-17.544818820062403,-79.86242218051456,-439.86242218051456,-3.9437283776679517,-4.797508603673564,-364.7975086036736,-4.014252460954228,-2.2922411399982936,-362.2922411399983,-16.05613423068951,-76.7396911737406,-436.7396911737406
1262500000,-16.150387579764118,-94.07592239860111,-454.0759223986011,-4.105458289803697,-6.506006345968887,-366.5060063459689,-4.424351200303352,-6.040227625413112,-366.04022762541314,-17.231598275613468,-100.83193856276698,-460.831938562767
1275000000,-16.10870341877625,-96.64732338315545,-456.6473233831555,-4.017492539057566,-8.976229202060008,-368.97622920206,-4.300224206925302,-9.518090775606678,-369.51809077560665,-16.494913623227237,-101.23122270647904,-461.23122270647906
1287500000,-15.910814204599033,-104.9045675099711,-464.9045675099711,-4.432947619119036,-13.154407770148095,-373.1544077701481,-4.405886289689293,-13.021051989104986,-373.021051989105,-14.646481918880752,-108.88712360902844,-468.88712360902844
1300000000,-16.19816282029666,-113.3529068968804,-473.3529068968804,-4.724211326381837,-17.180070687461047,-377.18007068746107,-4.291365943152056,-17.8390413992501,-377.8390413992501,-14.876129979292227,-90.39570265281874,-450.3957026528187
1312500000,-16.262397468141753,-119.88224719509205,-479.8822471950921,-4.525495601753386,-19.347712105224574,-379.34771210522456,-3.9192086320825332,-21.495943340008182,-381.4959433400082,-15.044062991946728,-90.40949680522782,-450.40949680522783
1325000000,-16.192047672439198,-127.7332869674739,-487.7332869674739,-4.2161670168010215,-25.42781541742986,-385.4278154174299,-3.553873305448736,-23.387477489320446,-383.3874774893204,-15.510334627761903,-103.87941159671826,-463.8794115967182
1337500000,-13.630042445165778,-124.8514976994956,-484.8514976994956,-3.5928121266419195,-23.898081395168344,-383.89808139516833,-3.833318694788772,-22.21863548864105,-382.21863548864104,-13.729026917080013,-122.18605655266586,-482.18605655266583
1350000000,-14.401874100028245,-116.42499540248193,-476.42499540248195,-3.4867487661342866,-22.092192604963746,-382.09219260496377,-4.53347902133242,-24.181544868221128,-384.1815448682211,-12.744726330758345,-109.92437354171969,-469.92437354171966
1362500000,-14.916045931308734,-117.87127073875459,-477.87127073875456,-4.090268926958763,-23.921015293871328,-383.92101529387133,-4.824046595470853,-30.289332047863603,-390.2893320478636,-13.351583498209767,-108.11158652101474,-468.1115865210147
1375000000,-14.682604692619822,-126.49414958591942,-486.49414958591944,-4.793449856910577,-31.88820902379691,-391.8882090237969,-4.383656785717615,-38.108437044154684,-398.1084370441547,-13.765957386992993,-119.59442139005142,-479.5944213900514
1387500000,-13.21247481783262,-141.50577487412957,-501.50577487412954,-3.830022935630085,-40.27686465982152,-400.2768646598215,-3.6390046423047058,-40.0946595155777,-400.0946595155777,-14.16929429464053,-129.33784590117443,-489.33784590117443
1400000000,-12.808077489363935,-142.94397845251746,-502.94397845251746,-2.774135012861124,-43.25309713646432,-403.2530971364643,-3.008786655164089,-37.59493762378159,-397.59493762378156,-12.952123994756342,-122.01661250443559,-482.01661250443556
1412500000,-12.765825549047298,-143.79907775988815,-503.7990777598882,-2.425900911566969,-42.7593148548938,-402.7593148548938,-3.4762471152211845,-36.61570759661748,-396.6157075966175,-13.885068295213534,-129.99914699664527,-489.99914699664527
1425000000,-13.235164340302642,-145.93935744942345,-505.9393574494235,-3.298198577952576,-43.133190539400076,-403.13319053940006,-4.269590718534268,-42.43077232305417,-402.43077232305416,-14.650111726143894,-141.119263967505,-501.119263967505
1437500000,-12.93023616095952,-149.9940197288758,-509.9940197288758,-4.118644791674347,-50.12810622262884,-410.12810622262884,-4.104292561373919,-51.69978695526323,-411.6997869552632,-15.76498668782933,-135.074467825733,-495.074467825733
1450000000,-11.632992964216808,-160.74862685059676,-520.7486268505968,-3.9618647923848984,-60.85081209963008,-420.8508120996301,-3.074208468617919,-59.40043046540219,-419.40043046540217,-15.005090436565094,-135.95250938160726,-495.95250938160723
1462500000,-11.988648997980263,-160.77488909136775,-520.7748890913678,-2.8413221905504327,-66.09956226191561,-426.0995622619156,-1.8498802931168676,-60.101230248494915,-420.1012302484949,-15.797900728722558,-133.55767140955857,-493.55767140955857
1475000000,-11.718019492764395,-152.65782579051168,-512.6578257905117,-1.9993543283045128,-61.99389089992665,-421.99389089992667,-1.8556336383858203,-56.664949487466394,-416.6649494874664,-14.251989178725704,-153.96941747400015,-513.9694174740001
1487500000,-13.716121117518721,-171.36302065705334,-531.3630206570533,-2.57270292694127,-57.08046465224822,-417.0804646522482,-2.403664043441946,-56.14228487546578,-416.1422848754658,-14.295404295602033,-162.45950778172562,-522.4595077817256
1500000000,-15.953651490170543,-172.85048489203143,-532.8504848920314,-3.585220259145206,-58.55099045805208,-418.55099045805207,-3.419130073544072,-64.71414424784047,-424.71414424784047,-18.627835629342528,-150.58572672101388,-510.5857267210139
1512500000,-13.902758694254638,-173.36880391742687,-533.3688039174269,-4.351861701013827,-67.71634742948626,-427.7163474294863,-3.774308745440172,-76.94426213575568,-436.9442621357557,-13.108854416746754,-169.55981566615722,-529.5598156661572
1525000000,-15.58908640392475,-179.2652202815462,-539.2652202815461,-3.2851463248799604,-77.71309724594289,-437.7130972459429,-2.965687285128597,-85.96054378581168,-445.9605437858117,-16.16616245994068,166.50038108608788,-553.4996189139122
1537500000,-15.078258543528653,-176.3445973169308,-536.3445973169307,-2.1631287403004564,-80.59306931094739,-440.5930693109474,-1.937496514150972,-86.9881476590077,-446.9881476590077,-19.823037743264333,-179.3310064259335,-539.3310064259335
1550000000,-16.73237043077434,168.0543527065056,-551.9456472934944,-1.174755969932489,-81.00423697358644,-441.00423697358644,-1.5864296032645386,-85.05438954123325,-445.05438954123326,-19.59462217328643,133.49660939866894,-586.503390601331
1562500000,-16.25125133270253,143.35554026993213,-576.6444597300679,-0.7632471160089358,-80.78428526231185,-440.78428526231187,-1.8739313552509018,-82.90598162485084,-442.9059816248508,-17.29879055096093,135.58151552275254,-584.4184844772475
1575000000,-7.182181344635898,-93.61670223111224,-453.61670223111224,0.7846176133379215,-35.166514294977866,-395.16651429497784,-9.668960756086324,-97.31713647145334,-457.31713647145335,2.53469473801718,111.81386660568576,-608.1861333943142
1587500000,-17.38235792196,139.67155956361142,-580.3284404363885,-1.7757784240083738,-91.33561739448567,-451.33561739448567,-2.6633277909216724,-96.56305136958444,-456.56305136958446,-13.449006043183944,134.337756213733,-585.662243786267
1600000000,-18.1329127544665,135.89543440218597,-584.104565597814,-1.8739843225794972,-102.49124692613567,-462.49124692613566,-1.9414540978579518,-107.32958091561989,-467.3295809156199,-12.046587742919053,135.17708383433262,-584.8229161656674
1612500000,-20.863757552681275,-177.3294884597501,-537.3294884597501,-0.5548859553939929,-113.5779898712647,-473.5779898712647,-0.8862112585940254,-115.16884806328429,-475.16884806328426,-14.2538651042742,111.44193445277325,-608.5580655472268
1625000000,-31.011332645646522,103.29909672866549,-616.7009032713345,-0.12882628418952802,-119.13106601873986,-479.13106601873983,0.21329150212367648,-115.80436788074107,-475.8043678807411,-15.657275435956933,136.15358177149304,-583.846418228507
1637500000,-22.230196109407853,74.11749609419124,-645.8825039058088,0.10720784396928115,-118.31842448229202,-478.318424482292,0.17559089850256115,-116.13239132167156,-476.13239132167155,-18.01317892524253,103.78747522807666,-616.2125247719233
1650000000,-17.128378709018666,66.43235099927008,-653.56764900073,-0.4282520513824969,-117.00769695054282,-477.0076969505428,-0.723196592054397,-118.99396722897261,-478.9939672289726,-17.376170933807504,113.61074654559721,-606.3892534544028
1662500000,-14.03401745060588,82.58242330787601,-637.4175766921239,-1.825671741812433,-125.93348540159747,-485.93348540159747,-1.6619069516311125,-126.26942462942455,-486.2694246294245,-19.618604004515365,119.60184451211626,-600.3981554878837
1675000000,-18.81166807593398,82.79549806949196,-637.2045019305081,-1.6857020691359579,-135.2212580772209,-495.2212580772209,-2.0931363456554877,-135.94444840703105,-495.944448407031,-17.729105139084748,98.69919337199124,-621.3008066280088
1687500000,-18.678044199554165,62.46499387401894,-657.5350061259811,-1.5045616859292554,-143.0678016827746,-503.0678016827746,-1.5746929006713373,-142.75880517297972,-502.7588051729797,-18.13545279556887,64.08676273754175,-655.9132372624582
1700000000,-15.724786504964062,48.051320562287074,-671.9486794377129,-1.070757284659173,-147.4870005029426,-507.4870005029426,-1.096627385251302,-146.8912969669364,-506.8912969669364,-18.000305676361325,63.625292097224765,-656.3747079027752
1712500000,-15.318603382907142,51.479741766436554,-668.5202582335635,-0.9199028834694177,-146.98671956523455,-506.9867195652346,-1.0063959654750445,-147.01944807634396,-507.01944807634396,-14.656057869876589,88.8089745615152,-631.1910254384848
1725000000,-18.60564140835789,55.59306934142085,-664.4069306585792,-1.436006589226024,-147.74602552057036,-507.74602552057036,-1.518965786740322,-148.1196913803142,-508.1196913803142,-17.31169627863688,104.44028343655731,-615.5597165634426
1737500000,-18.108337039257595,65.91437362965014,-654.0856263703498,-2.295047088313403,-150.67194312489605,-510.6719431248961,-1.8858316048895232,-154.11150156501907,-514.1115015650191,-21.10010794001834,101.66163465928705,-618.3383653407129
1750000000,-18.38250303836453,57.65241445766688,-662.3475855423331,-2.472525391464097,-161.03725295981133,-521.0372529598113,-2.1219612047723055,-161.55193583288155,-521.5519358328816,-20.648406051791518,83.71194305411997,-636.28805694588
1762500000,-22.15383423537293,48.75189938272104,-671.248100617279,-2.00266532085976,-166.10196013716555,-526.1019601371655,-2.0638843973362593,-167.37991511204268,-527.3799151120427,-19.772225216967676,96.57404475975427,-623.4259552402457
1775000000,-21.867508958392577,49.449214038972904,-670.5507859610271,-2.0225624758251435,-171.00015112930546,-531.0001511293054,-1.8531850037226392,-172.7510390267767,-532.7510390267767,-24.988255086069785,156.62222854410246,-563.3777714558976
1787500000,-23.114735331729428,52.942294622506196,-667.0577053774938,-1.4114216128960164,-172.07627727105574,-532.0762772710557,-1.3806211751217978,-175.13483501393088,-535.1348350139309,-23.889189172626097,131.9452665072315,-588.0547334927685
1800000000,-34.22861023956254,76.57616441938929,-643.4238355806107,-1.8264150472597476,-176.29438908602953,-536.2943890860295,-1.7282135194972825,-177.21096068288497,-537.210960682885,-36.36758213494574,-162.84677654418007,-522.8467765441801
1812500000,-31.114411664002297,93.64409398281259,-626.3559060171874,-2.314168263199621,178.03848546340788,-541.9615145365922,-1.9417998117253426,178.84865681363007,-541.1513431863699,-35.85427607650875,-145.92022500972493,-505.92022500972496
1825000000,-25.559352577324756,147.8531324486158,-572.1468675513842,-2.4357460505603945,173.0766662112136,-546.9233337887864,-2.1525037167352727,177.3585980703932,-542.6414019296068,-24.6357915417695,-131.92692001960827,-491.92692001960825
1837500000,-27.468166486300603,175.89992051895643,-544.1000794810436,-2.041139585223879,169.80147062620983,-550.1985293737902,-2.2271477036285465,170.5150936169526,-549.4849063830474,-22.859950994135176,-176.27147136140215,-536.2714713614022
1850000000,-20.053158626357476,176.6523331907135,-543.3476668092865,-2.2260791176420316,165.89240279512484,-554.1075972048752,-2.4221553588317097,168.5318584002686,-551.4681415997314,-20.519830379684166,-178.9637806636981,-538.9637806636981
1862500000,-18.98784660638143,177.00878717868585,-542.9912128213141,-2.781597642535904,162.04442293576602,-557.9555770642339,-2.8069100641890428,163.89489678362386,-556.1051032163762,-21.482112499415734,-160.57007701494572,-520.5700770149457
1875000000,-17.561298523530546,170.86148614725107,-549.1385138527489,-2.8607503915641224,156.80777514626186,-563.1922248537381,-2.9299363648393175,159.75812327224244,-560.2418767277576,-20.3956471943323,-154.06110720264985,-514.0611072026499
1887500000,-14.380142427433626,-176.74662913293858,-536.7466291329386,-3.188575644195683,151.72817772829117,-568.2718222717089,-2.9538203221616466,153.49450866121163,-566.5054913387884,-15.492294532057663,-155.9770418167898,-515.9770418167898
1900000000,-13.696733851893159,179.1577570177013,-540.8422429822987,-2.468330660270593,151.84178454549738,-568.1582154545026,-2.539814342536522,151.3282392048025,-568.6717607951975,-14.78411387883813,-171.79362569695422,-531.7936256969542
1912500000,-12.121321591775263,170.2283517770239,-549.7716482229761,-2.551693680207739,147.86696966808273,-572.1330303319173,-2.349247126675622,149.69727065659885,-570.3027293434011,-21.20645225663091,-164.5269953844363,-524.5269953844363
1925000000,-10.842151760302865,160.84752059594913,-559.1524794040508,-2.7454446288286842,149.34741254322066,-570.6525874567793,-2.52991061252734,147.29795471377724,-572.7020452862228,-15.701431966524728,-170.8014637528471,-530.8014637528471
1937500000,-10.213377166693888,167.12986762840328,-552.8701323715967,-3.2684281047476955,146.2353188798701,-573.7646811201299,-3.100416223858616,143.14783430546493,-576.8521656945351,-13.462856694133924,173.64808793542545,-546.3519120645745
1950000000,-10.048503852498815,160.43089520829247,-559.5691047917076,-3.6350075291350397,138.18878779164018,-581.8112122083598,-3.6106576890620463,136.14889421113554,-583.8511057888645,-12.579315657147097,174.95287768202343,-545.0471223179766
1962500000,-10.330570712182997,163.551113643719,-556.448886356281,-3.6636195362856396,128.55028902345674,-591.4497109765432,-3.6996229238150318,129.80842766071777,-590.1915723392822,-13.840112206558931,-176.63280773032437,-536.6328077303244
1975000000,-10.444549238236132,169.39474715556108,-550.605252844439,-2.801119603177944,126.68361449121753,-593.3163855087824,-3.0762320005373285,121.71631742082026,-598.2836825791798,-12.235002566902697,-177.97814927051706,-537.9781492705171
1987500000,-9.872526640549781,159.92259506898884,-560.0774049310112,-2.266488256068374,128.8099825493163,-591.1900174506837,-2.430374474642512,120.4956506298389,-599.5043493701611,-13.39367475463111,157.7395942155379,-562.2604057844621
2000000000,-9.219695089488908,154.9944700943585,-565.0055299056415,-3.0420749792722095,129.30054588513948,-590.6994541148605,-2.6091628942828122,123.139155863737,-596.860844136263,-10.978242752482359,154.03254176424642,-565.9674582357536
2012500000,-8.433455848937552,139.80271729884544,-580.1972827011546,-4.011648453987339,123.83259061858118,-596.1674093814188,-3.054801328512631,122.91744314085946,-597.0825568591406,-12.126172071175716,148.4376322357547,-571.5623677642453
2025000000,-7.86260062656611,142.27570647196472,-577.7242935280353,-4.1012443381794,114.49670039660926,-605.5032996033907,-3.9720545409234713,115.46143381969603,-604.538566180304,-10.413093347148203,137.04098089385846,-582.9590191061416
