Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
1612500000,-19.35336396038632,-178.893741691851,-538.893741691851,-0.6177059864819335,-112.96654782075176,-112.96654782075176,-0.8592016380036862,-114.6663236732269,-474.6663236732269,-13.909193895509697,116.62887290794741,-603.3711270920526
1625000000,-28.493343478224915,82.1134332756374,-637.8865667243626,-0.19051751574575398,-116.84982602786988,-116.84982602786988,0.24954085759182412,-115.36189642491516,-475.36189642491513,-16.944950477980157,150.61573420006812,-569.3842657999319
1637500000,-20.62618124090094,60.311993962082596,-659.6880060379174,0.12309530006549939,-118.5932769479272,-118.5932769479272,0.11304201795372532,-115.66026583376757,-475.66026583376754,-18.622234213876222,109.18529732961441,-610.8147026703856
1650000000,-15.65510442384113,82.38362992916359,-637.6163700708364,-0.5577475530231175,-116.83560804287474,-116.83560804287474,-0.668127119695227,-118.07784237569521,-478.07784237569524,-18.544071479843584,105.07650792905115,-614.9234920709489
1662500000,-15.186303551915525,95.49077645655021,-624.5092235434498,-1.7462521625500158,-125.73446854146897,-125.73446854146897,-1.7373402686638482,-125.97612351349551,-485.9761235134955,-19.45311336143215,123.87940303841572,-596.1205969615843
1675000000,-18.218566116573903,67.46270329909753,-652.5372967009025,-1.6582446270203752,-134.92594470576398,-134.92594470576398,-2.130298114377186,-135.9189762079488,-495.9189762079488,-16.29192474555664,83.3937696090535,-636.6062303909465
1687500000,-18.352731684317803,64.8789589052786,-655.1210410947214,-1.422029047241716,-142.9490964990644,-142.9490964990644,-1.6197831977747748,-143.05236578337366,-503.05236578337366,-17.704684216446466,69.56771051362945,-650.4322894863706
1700000000,-18.502343100627694,50.664826170865425,-669.3351738291345,-1.138218463629633,-147.36357138382107,-147.36357138382107,-1.216898782603582,-146.65964265816302,-506.659642658163,-18.8632774330464,65.45347982422015,-654.5465201757798
1712500000,-15.479376444179893,43.94537554000412,-676.0546244599959,-0.9578537853317436,-148.0921068842297,-148.0921068842297,-0.9319900304033255,-148.01903024137232,-508.0190302413723,-17.568704157551622,81.89119899567069,-638.1088010043293
1725000000,-16.21427179718947,53.54925971682604,-666.4507402831739,-1.4791899661844867,-147.4387385512269,-147.4387385512269,-1.4116726107530053,-149.49452325205527,-509.4945232520553,-19.53193346552112,91.90369658831354,-628.0963034116864
1737500000,-18.518680352076586,62.886534204713854,-657.1134657952862,-2.261845272031537,-151.069620781544,-151.069620781544,-1.9095048580512686,-154.28526950505233,-514.2852695050524,-22.393602217608887,91.32651534628874,-628.6734846537113
1750000000,-19.96251400995032,62.44062182514216,-657.5593781748578,-2.39058417186617,-159.4972629848111,-159.4972629848111,-2.1067499951266786,-160.1061892648301,-520.1061892648302,-16.676003852181996,97.15371722933138,-622.8462827706686
1762500000,-19.40482725497413,29.680628496201127,-690.3193715037988,-1.9167390429519435,-167.6296612927316,-167.6296612927316,-1.987749631730583,-168.03223132863386,-528.0322313286339,-19.356369788272644,93.01654033264954,-626.9834596673504
1775000000,-25.469298918803997,57.74284135947215,-662.2571586405279,-1.689385944221894,-171.8050952161571,-171.8050952161571,-1.8282949732536171,-171.9715752569009,-531.9715752569009,-24.081802599222755,96.16996791506551,-623.8300320849345
1787500000,-20.98110195088676,35.3275541391103,-684.6724458608898,-1.3832923007591915,-172.45547518002277,-172.45547518002277,-1.4298658400495041,-176.38872036903635,-536.3887203690364,-24.669691885393462,130.29886450595745,-589.7011354940425
1800000000,-22.25943385500382,54.28471238213269,-665.7152876178673,-1.6610121781877385,-177.1877085214551,-177.1877085214551,-1.5378193213279352,-179.2460210454738,-539.2460210454738,-36.180932283780216,73.071932701015,-646.928067298985
1812500000,-32.92240312729851,64.5805820835003,-655.4194179164997,-2.1921700838937515,179.83777929549876,-180.16222070450124,-2.0320512801610793,178.89501275886147,-541.1049872411386,-26.90378988985018,-147.98946737510425,-507.98946737510425
1825000000,-27.500101158107494,161.02679064662556,-558.9732093533744,-2.293448182330719,173.43062791332207,-186.56937208667793,-2.3369606627888335,177.70987934022472,-542.2901206597753,-26.03644561944146,-155.9860653909425,-515.9860653909425
1837500000,-25.926793700516633,-170.0663782810226,-530.0663782810226,-2.040392480923729,170.45245753157968,-189.54754246842032,-2.3069376300320825,170.90332520509816,-549.0966747949019,-21.663069251779035,-171.2270191014928,-531.2270191014928
1850000000,-22.220101185718946,-149.77421728702913,-509.77421728702916,-2.4665365710268334,167.43501955158456,-192.56498044841544,-2.65396033182635,167.57135442797798,-552.428645572022,-19.97536208120025,-158.82300851819505,-518.823008518195
1862500000,-18.64235220406963,-171.3606859033105,-531.3606859033105,-2.726937346048881,162.36743103246675,-197.63256896753325,-2.9921359168685298,164.896859013275,-555.1031409867251,-21.09183261825358,-151.72780121171468,-511.7278012117147
1875000000,-16.276274190799697,175.66570713399028,-544.3342928660097,-2.7907940733737413,157.23162635432635,-202.76837364567365,-2.9297994610399956,160.2069125101799,-559.7930874898201,-20.69528380382668,-162.41322629024538,-522.4132262902453
1887500000,-14.74943525450502,-173.05435778298533,-533.0543577829853,-3.304389369135131,151.40163736067686,-208.59836263932314,-2.938560634343056,154.25746459944554,-565.7425354005545,-15.499647642469762,-154.93763916052563,-514.9376391605256
1900000000,-12.536899779963873,167.41624898411123,-552.5837510158888,-2.5471307937248984,151.1056045492316,-208.8943954507684,-2.4066370000803454,151.80396649752782,-568.1960335024721,-16.134130380941407,-170.7004161181704,-530.7004161181704
1912500000,-12.686535240552779,175.83359828759708,-544.166401712403,-2.424817526363577,149.96549806936451,-210.03450193063549,-2.4327023692571434,149.1684733742286,-570.8315266257714,-18.06349233897801,-171.035506058766,-531.035506058766
1925000000,-10.981996354069011,160.9087831075103,-559.0912168924897,-2.683169914304406,150.1132939659998,-209.8867060340002,-2.623694853188881,148.06221498828023,-571.9377850117198,-16.58801600515037,-179.13189945782517,-539.1318994578252
1937500000,-10.042119095139315,168.5091574903349,-551.4908425096651,-3.495289914329472,145.52518627805281,-214.47481372194719,-3.1822824163672765,144.4590545232154,-575.5409454767846,-15.135767868736242,-178.37867589999203,-538.378675899992
1950000000,-9.899659475186567,176.38909934795714,-543.6109006520428,-3.7546659984999673,138.24031297141573,-221.75968702858427,-3.6262904276658716,137.36712994377075,-582.6328700562292,-13.63429728126216,178.985457163429,-541.014542836571
1962500000,-9.255292537934352,163.20032816567715,-556.7996718343229,-3.8770569113536912,128.22713321620316,-231.77286678379684,-3.6379374241804765,130.17004896008729,-589.8299510399127,-12.18742654606279,-170.00083921390086,-530.0008392139009
1975000000,-10.841826397509578,167.56810369809295,-552.431896301907,-2.7401944985301507,126.37457617196912,-233.62542382803088,-3.0512579705489133,120.7762040675874,-599.2237959324126,-13.479760368360322,176.02376267661177,-543.9762373233882
1987500000,-10.397407930888853,164.15597591834302,-555.8440240816569,-2.2343902011808607,130.13431618074873,-229.86568381925127,-2.461020457805409,120.62380435147642,-599.3761956485235,-12.694781188041148,159.60784031814634,-560.3921596818536
2000000000,-9.31022515396167,154.30738017499957,-565.6926198250004,-2.87787350663218,128.84033108645883,-231.15966891354117,-2.4601476180954913,121.71475802637192,-598.2852419736281,-11.057233047206836,147.0156001683539,-572.9843998316461
2012500000,-8.453772310603224,146.59584784767816,-573.4041521523218,-4.11642210265304,123.69307288431864,-236.30692711568136,-3.0658060961399003,123.31096273733456,-596.6890372626655,-11.153898206722378,155.58280174885698,-564.417198251143
2025000000,-8.612628278948005,147.35331594962867,-572.6466840503713,-4.1826312278902416,114.61425218043759,-245.38574781956243,-4.028655168363805,116.54372335658176,-603.4562766434183,-9.90297561502551,141.97666056608506,-578.023339433915
