Frequency[Hz],S11/dB,S11/phase[deg],S11/unwrapped_phase[deg],S12/dB,S12/phase[deg],S12/unwrapped_phase[deg],S21/dB,S21/phase[deg],S21/unwrapped_phase[deg],S22/dB,S22/phase[deg], S22/unwrapped_phase[deg]
500000000,-11.894818452794645,41.850044103774785,41.850044103774785,-5.617749776152814,-81.28190019720587,-81.28190019720587,-4.44611313065056,-76.42353653923138,-76.42353653923138,-4.967885072111276,76.37397126990908,76.37397126990908
512500000,-10.980504400029806,31.789389483494496,31.789389483494496,-5.18370427498153,-89.19300240767124,-89.19300240767124,-5.283969980472003,-79.73217098529952,-79.73217098529952,-3.935232879657632,81.81864609008736,81.81864609008736
525000000,-12.605227284350924,46.07907873233752,46.07907873233752,-4.031565565711672,-94.98335511750416,-94.98335511750416,-5.64563349110497,-84.8480195261735,-84.8480195261735,-3.1343510394407907,74.33345626559549,74.33345626559549
537500000,-11.47991235404017,29.187820338496813,29.187820338496813,-3.6793042703082253,-87.13096104743661,-87.13096104743661,-5.77002267942908,-92.58573832281884,-92.58573832281884,-5.357951480689071,83.50294847368575,83.50294847368575
550000000,-11.266682573106635,26.26724097762004,26.26724097762004,-4.244620065443977,-85.22458407799088,-85.22458407799088,-4.962821380410206,-97.63761404364503,-97.63761404364503,-5.586924778023954,73.99306139386124,73.99306139386124
562500000,-12.88070457053162,17.57938074393266,17.57938074393266,-5.556799133171857,-87.62138630630096,-87.62138630630096,-4.503823864745492,-96.60342092846923,-96.60342092846923,-5.048190650157331,61.52262730769339,61.52262730769339
575000000,-14.007287139493961,8.765352137130018,8.765352137130018,-6.158898494375097,-97.34629354374864,-97.34629354374864,-4.782669117448988,-91.862476308695,-91.862476308695,-3.8456189365377074,60.79773335313786,60.79773335313786
587500000,-12.72646417460209,4.514906630649336,4.514906630649336,-5.2959973333745545,-106.11353283806322,-106.11353283806322,-5.98792648402425,-92.88083066896557,-92.88083066896557,-3.587313696413195,63.93874108855773,63.93874108855773
600000000,-14.844796468239721,-3.9026659414162417,-3.9026659414162417,-4.104195763857177,-107.03775751603911,-107.03775751603911,-6.62808590821623,-97.21735277981243,-97.21735277981243,-4.456577006179518,60.78012173530762,60.78012173530762
612500000,-15.03120564461145,-13.133229452647756,-13.133229452647756,-3.3719183055202286,-101.98709923016405,-101.98709923016405,-6.489290341389454,-106.64339928491465,-106.64339928491465,-4.5640682987479035,55.370672585127075,55.370672585127075
